segment_id,province_id,province_name,neighbor_province_id,neighbor_province_name,boundary_kind,edge_count,length
401,75,Warsaw,77,Płock,same_core_shared_border,5,39.09981207990092
402,75,Warsaw,3279,Przasnysz,same_core_shared_border,5,56.95229242745223
403,76,Łódź,128,Oppeln,different_core_shared_border,3,47.52507424811474
404,76,Łódź,129,Breslau,different_core_shared_border,4,53.63747723294668
405,76,Łódź,74,Poznań,same_core_shared_border,10,76.36056797431512
406,76,Łódź,73,Bydgoszcz,same_core_shared_border,4,35.713357117471936
407,76,Łódź,77,Płock,same_core_shared_border,9,86.53883057891419
408,76,Łódź,82,Kielce,same_core_shared_border,5,31.770582084341267
409,76,Łódź,3280,Katowice,same_core_shared_border,7,38.30023358617952
410,77,Płock,3279,Przasnysz,same_core_shared_border,10,58.14088460538072
411,77,Płock,75,Warsaw,same_core_shared_border,5,39.09981207990092
412,77,Płock,47,Dęblin,same_core_shared_border,4,52.82130626940458
413,77,Płock,82,Kielce,same_core_shared_border,1,14.560219778561036
414,77,Płock,76,Łódź,same_core_shared_border,9,86.53883057891419
415,77,Płock,73,Bydgoszcz,same_core_shared_border,11,80.62007265176571
416,78,Kraków,80,Tarnów,same_core_shared_border,3,22.30344551311661
417,78,Kraków,174,Žilina,different_core_shared_border,4,20.980406387751742
418,78,Kraków,3280,Katowice,same_core_shared_border,6,36.92725131393161
419,78,Kraków,82,Kielce,same_core_shared_border,5,22.230800652107284
420,79,Lwów,86,Stanisławów,same_core_shared_border,6,44.663820685311514
421,79,Lwów,148,Przemyśl,same_core_shared_border,5,29.000403778147685
422,79,Lwów,81,Lublin,same_core_shared_border,5,34.78320304900775
423,80,Tarnów,78,Kraków,same_core_shared_border,3,22.30344551311661
424,80,Tarnów,82,Kielce,same_core_shared_border,6,88.76423939563604
425,80,Tarnów,148,Przemyśl,same_core_shared_border,2,41.001149191529024
426,80,Tarnów,175,Košice,different_core_shared_border,4,52.10761876548581
427,80,Tarnów,174,Žilina,different_core_shared_border,4,52.72700557687525
428,81,Lublin,41,Brześć,same_core_shared_border,2,40.264631783931385
429,81,Lublin,89,Kowel,same_core_shared_border,3,70.57329583439213
430,81,Lublin,87,Brody,same_core_shared_border,2,28.0
431,81,Lublin,86,Stanisławów,same_core_shared_border,4,19.26493029505548
432,81,Lublin,79,Lwów,same_core_shared_border,5,34.78320304900775
433,81,Lublin,148,Przemyśl,same_core_shared_border,7,104.231571673899
434,81,Lublin,82,Kielce,same_core_shared_border,6,39.42560492271616
435,81,Lublin,47,Dęblin,same_core_shared_border,1,37.013511046643494
436,82,Kielce,78,Kraków,same_core_shared_border,5,22.230800652107284
437,82,Kielce,3280,Katowice,same_core_shared_border,9,62.20611987716062
438,82,Kielce,76,Łódź,same_core_shared_border,5,31.770582084341267
439,82,Kielce,77,Płock,same_core_shared_border,1,14.560219778561036
440,82,Kielce,47,Dęblin,same_core_shared_border,4,104.54331059949926
441,82,Kielce,81,Lublin,same_core_shared_border,6,39.42560492271616
442,82,Kielce,148,Przemyśl,same_core_shared_border,4,39.01405425294062
443,82,Kielce,80,Tarnów,same_core_shared_border,6,88.76423939563604
444,83,Łomża,125,Königsberg,different_core_shared_border,9,120.67619037082834
445,83,Łomża,66,Alytus,different_core_shared_border,6,79.36167751260835
446,83,Łomża,85,Lida,same_core_shared_border,2,35.3238075793812
447,83,Łomża,3282,Baranovichi,same_core_shared_border,4,59.65289758190542
448,83,Łomża,3281,Białystok,same_core_shared_border,8,79.82640894732049
449,83,Łomża,41,Brześć,same_core_shared_border,3,56.92385358118632
450,83,Łomża,47,Dęblin,same_core_shared_border,1,23.08679276123039
451,83,Łomża,3279,Przasnysz,same_core_shared_border,6,68.33538980491957
452,84,Wilno,159,Polotsk,different_core_shared_border,6,48.854431508652446
453,84,Wilno,162,Barysaw,different_core_shared_border,2,29.817627331855466
454,84,Wilno,85,Lida,same_core_shared_border,6,82.15781888125125
455,84,Wilno,64,Daugavpils,different_core_shared_border,1,24.758836806279895
456,84,Wilno,63,Ludza,different_core_shared_border,6,34.13712838000018
457,85,Lida,66,Alytus,different_core_shared_border,1,20.615528128088304
458,85,Lida,65,Vilnius,different_core_shared_border,6,61.11725468141238
459,85,Lida,64,Daugavpils,different_core_shared_border,2,33.41640786499874
460,85,Lida,84,Wilno,same_core_shared_border,6,82.15781888125125
461,85,Lida,162,Barysaw,different_core_shared_border,2,21.219544457292887
462,85,Lida,160,Minsk,different_core_shared_border,4,29.69354533872506
463,85,Lida,163,Slutsk,different_core_shared_border,1,20.0
464,85,Lida,3282,Baranovichi,same_core_shared_border,9,92.3521591202516
465,85,Lida,83,Łomża,same_core_shared_border,2,35.3238075793812
466,86,Stanisławów,87,Brody,same_core_shared_border,10,123.87529064146972
467,86,Stanisławów,352,Suceava,different_core_shared_border,5,65.5953828767487
468,86,Stanisławów,348,Satu Mare,different_core_shared_border,2,17.102606086369047
469,86,Stanisławów,176,Mukačevo,different_core_shared_border,9,111.14571576395232
470,86,Stanisławów,148,Przemyśl,same_core_shared_border,5,40.507147235056365
471,86,Stanisławów,79,Lwów,same_core_shared_border,6,44.663820685311514
472,86,Stanisławów,81,Lublin,same_core_shared_border,4,19.26493029505548
473,87,Brody,81,Lublin,same_core_shared_border,2,28.0
474,87,Brody,89,Kowel,same_core_shared_border,7,89.32781201233607
475,87,Brody,88,Sarny,same_core_shared_border,4,56.909238981981574
476,87,Brody,91,Lutsk,different_core_shared_border,4,30.642105997480385
477,87,Brody,107,Lviv,different_core_shared_border,12,151.94489239647658
478,87,Brody,352,Suceava,different_core_shared_border,4,30.95643168101565
479,87,Brody,86,Stanisławów,same_core_shared_border,10,123.87529064146972
480,88,Sarny,163,Slutsk,different_core_shared_border,5,59.98532719523304
481,88,Sarny,91,Lutsk,different_core_shared_border,7,84.49763246745435
482,88,Sarny,87,Brody,same_core_shared_border,4,56.909238981981574
483,88,Sarny,89,Kowel,same_core_shared_border,3,78.00844675627306
484,88,Sarny,3282,Baranovichi,same_core_shared_border,8,72.2710178275907
485,89,Kowel,41,Brześć,same_core_shared_border,9,92.38449667975591
486,89,Kowel,3282,Baranovichi,same_core_shared_border,6,44.71276567510139
487,89,Kowel,88,Sarny,same_core_shared_border,3,78.00844675627306
488,89,Kowel,87,Brody,same_core_shared_border,7,89.32781201233607
489,89,Kowel,81,Lublin,same_core_shared_border,3,70.57329583439213
490,90,Edinburgh,,,coastline,5,38.44449556466789
491,90,Edinburgh,238,Glasgow,same_core_shared_border,9,94.11601791990904
492,91,Lutsk,107,Lviv,same_core_shared_border,3,55.18982722232184
493,91,Lutsk,87,Brody,different_core_shared_border,4,30.642105997480385
494,91,Lutsk,88,Sarny,different_core_shared_border,7,84.49763246745435
495,91,Lutsk,163,Slutsk,different_core_shared_border,1,27.0
496,91,Lutsk,49,Mazyr,different_core_shared_border,5,88.82501601342908
497,91,Lutsk,112,Korosten,same_core_shared_border,1,23.323807579381203
498,91,Lutsk,110,Ternopil,same_core_shared_border,4,98.67782786307018
499,92,Kiev,108,Zhytomyr,same_core_shared_border,3,31.00515894690097
500,92,Kiev,112,Korosten,same_core_shared_border,3,24.06840225908899
501,92,Kiev,,,coastline,1,4.0
502,92,Kiev,100,Chernihiv,same_core_shared_border,4,41.761075217151806
503,92,Kiev,99,Cherkasy,same_core_shared_border,5,53.35550585339214
504,92,Kiev,,,coastline,1,4.47213595499958
505,93,Odessa,109,Mykolayiv,same_core_shared_border,5,64.910798832785
506,93,Odessa,,,coastline,5,38.947549755458276
507,93,Odessa,342,Chișinău,different_core_shared_border,6,45.694171821004
508,94,Salisbury,225,Plymouth,same_core_shared_border,3,22.605752205507763
509,94,Salisbury,223,Taunton,same_core_shared_border,12,85.62419611456829
510,94,Salisbury,,,coastline,2,31.1248371743074
511,94,Salisbury,224,Bristol,same_core_shared_border,3,36.308735315613305
512,94,Salisbury,226,Portsmouth,same_core_shared_border,9,75.15675168363569
513,94,Salisbury,,,coastline,18,172.80264101652588
514,95,Kharkiv,100,Chernihiv,same_core_shared_border,5,41.81338581645114
515,95,Kharkiv,3227,Kursk,different_core_shared_border,2,10.929971408438085
516,95,Kharkiv,3226,Belgorod,different_core_shared_border,3,31.702314991136475
517,95,Kharkiv,97,Luhansk,same_core_shared_border,2,29.885570207265786
518,95,Kharkiv,98,Poltava,same_core_shared_border,4,46.75534905490671
519,96,Stalino,102,Dnipropetrovsk,same_core_shared_border,3,36.99899034203397
520,96,Stalino,97,Luhansk,same_core_shared_border,3,27.63596442831308
521,96,Stalino,101,Zaporizhzhia,same_core_shared_border,10,67.52215300508368
522,97,Luhansk,101,Zaporizhzhia,same_core_shared_border,7,37.68365043868947
523,97,Luhansk,96,Stalino,same_core_shared_border,3,27.63596442831308
524,97,Luhansk,102,Dnipropetrovsk,same_core_shared_border,4,50.73007662579974
525,97,Luhansk,98,Poltava,same_core_shared_border,7,59.57837708356182
526,97,Luhansk,95,Kharkiv,same_core_shared_border,2,29.885570207265786
527,97,Luhansk,3226,Belgorod,different_core_shared_border,5,61.80723279301934
528,97,Luhansk,3235,Borisolglebsk,different_core_shared_border,4,55.215275284279386
529,97,Luhansk,3213,Millerovo,different_core_shared_border,10,100.83031351900075
530,97,Luhansk,,,coastline,8,73.16372710286115
531,98,Poltava,99,Cherkasy,same_core_shared_border,3,51.77009034637556
532,98,Poltava,100,Chernihiv,same_core_shared_border,1,20.808652046684813
533,98,Poltava,95,Kharkiv,same_core_shared_border,4,46.75534905490671
534,98,Poltava,97,Luhansk,same_core_shared_border,7,59.57837708356182
535,98,Poltava,102,Dnipropetrovsk,same_core_shared_border,9,107.97984523848638
536,99,Cherkasy,100,Chernihiv,same_core_shared_border,11,114.51714559460603
537,99,Cherkasy,98,Poltava,same_core_shared_border,3,51.77009034637556
538,99,Cherkasy,102,Dnipropetrovsk,same_core_shared_border,1,42.95346318982906
539,99,Cherkasy,105,Kirovohrad,same_core_shared_border,2,28.43114061691778
540,99,Cherkasy,,,coastline,15,96.78442517182198
541,99,Cherkasy,92,Kiev,same_core_shared_border,5,53.35550585339214
542,100,Chernihiv,92,Kiev,same_core_shared_border,4,41.761075217151806
543,100,Chernihiv,,,coastline,6,69.14078397048581
544,100,Chernihiv,49,Mazyr,different_core_shared_border,3,42.48484358895511
545,100,Chernihiv,3215,Bryansk,different_core_shared_border,3,57.03620383321045
546,100,Chernihiv,3227,Kursk,different_core_shared_border,13,136.45675798873478
547,100,Chernihiv,95,Kharkiv,same_core_shared_border,5,41.81338581645114
548,100,Chernihiv,98,Poltava,same_core_shared_border,1,20.808652046684813
549,100,Chernihiv,99,Cherkasy,same_core_shared_border,11,114.51714559460603
550,101,Zaporizhzhia,,,coastline,1,5.656854249492381
551,101,Zaporizhzhia,102,Dnipropetrovsk,same_core_shared_border,7,84.96969242706324
552,101,Zaporizhzhia,96,Stalino,same_core_shared_border,10,67.52215300508368
553,101,Zaporizhzhia,97,Luhansk,same_core_shared_border,7,37.68365043868947
554,101,Zaporizhzhia,,,coastline,10,112.76191570351862
555,101,Zaporizhzhia,104,Melitopol,same_core_shared_border,6,131.01180610940258
556,102,Dnipropetrovsk,105,Kirovohrad,same_core_shared_border,6,46.694703786195696
557,102,Dnipropetrovsk,99,Cherkasy,same_core_shared_border,1,42.95346318982906
558,102,Dnipropetrovsk,98,Poltava,same_core_shared_border,9,107.97984523848638
559,102,Dnipropetrovsk,97,Luhansk,same_core_shared_border,4,50.73007662579974
560,102,Dnipropetrovsk,96,Stalino,same_core_shared_border,3,36.99899034203397
561,102,Dnipropetrovsk,101,Zaporizhzhia,same_core_shared_border,7,84.96969242706324
562,103,Sevastopol,104,Melitopol,same_core_shared_border,3,42.049150210368715
563,103,Sevastopol,,,coastline,40,470.8157536546721
564,104,Melitopol,,,coastline,20,180.81714939664553
565,104,Melitopol,101,Zaporizhzhia,same_core_shared_border,6,131.01180610940258
566,104,Melitopol,,,coastline,11,83.1513981323844
567,104,Melitopol,103,Sevastopol,same_core_shared_border,3,42.049150210368715
568,105,Kirovohrad,111,Uman,same_core_shared_border,1,15.811388300841896
569,105,Kirovohrad,,,coastline,1,5.656854249492381
570,105,Kirovohrad,99,Cherkasy,same_core_shared_border,2,28.43114061691778
571,105,Kirovohrad,102,Dnipropetrovsk,same_core_shared_border,6,46.694703786195696
572,105,Kirovohrad,,,coastline,3,17.722497438729416
573,105,Kirovohrad,109,Mykolayiv,same_core_shared_border,4,43.846810601844055
574,106,Vinnytsia,107,Lviv,same_core_shared_border,2,39.12995756904358
575,106,Vinnytsia,110,Ternopil,same_core_shared_border,1,25.495097567963924
576,106,Vinnytsia,108,Zhytomyr,same_core_shared_border,3,59.76484805260239
577,106,Vinnytsia,111,Uman,same_core_shared_border,6,69.64017662964662
578,106,Vinnytsia,342,Chișinău,different_core_shared_border,2,25.92838827718412
579,106,Vinnytsia,343,Botoșani,different_core_shared_border,2,43.49362609912913
580,107,Lviv,87,Brody,different_core_shared_border,12,151.94489239647658
581,107,Lviv,91,Lutsk,same_core_shared_border,3,55.18982722232184
582,107,Lviv,110,Ternopil,same_core_shared_border,3,71.99774202503023
583,107,Lviv,106,Vinnytsia,same_core_shared_border,2,39.12995756904358
584,107,Lviv,343,Botoșani,different_core_shared_border,3,56.112662390657775
585,107,Lviv,352,Suceava,different_core_shared_border,2,15.379940458474177
586,108,Zhytomyr,110,Ternopil,same_core_shared_border,3,55.81949942616885
587,108,Zhytomyr,112,Korosten,same_core_shared_border,5,64.90372078566838
588,108,Zhytomyr,92,Kiev,same_core_shared_border,3,31.00515894690097
589,108,Zhytomyr,,,coastline,4,26.603364487346187
590,108,Zhytomyr,111,Uman,same_core_shared_border,1,34.058772731852805
591,108,Zhytomyr,106,Vinnytsia,same_core_shared_border,3,59.76484805260239
592,109,Mykolayiv,342,Chișinău,different_core_shared_border,3,26.054862020449683
593,109,Mykolayiv,111,Uman,same_core_shared_border,8,124.22706419742457
594,109,Mykolayiv,105,Kirovohrad,same_core_shared_border,4,43.846810601844055
595,109,Mykolayiv,,,coastline,10,105.74200714480473
596,109,Mykolayiv,93,Odessa,same_core_shared_border,5,64.910798832785
597,110,Ternopil,91,Lutsk,same_core_shared_border,4,98.67782786307018
598,110,Ternopil,112,Korosten,same_core_shared_border,2,55.20294101747089
599,110,Ternopil,108,Zhytomyr,same_core_shared_border,3,55.81949942616885
600,110,Ternopil,106,Vinnytsia,same_core_shared_border,1,25.495097567963924
601,110,Ternopil,107,Lviv,same_core_shared_border,3,71.99774202503023
602,111,Uman,108,Zhytomyr,same_core_shared_border,1,34.058772731852805
603,111,Uman,,,coastline,10,75.46968374814439
604,111,Uman,105,Kirovohrad,same_core_shared_border,1,15.811388300841896
605,111,Uman,109,Mykolayiv,same_core_shared_border,8,124.22706419742457
606,111,Uman,342,Chișinău,different_core_shared_border,4,36.31698236782163
607,111,Uman,106,Vinnytsia,same_core_shared_border,6,69.64017662964662
608,112,Korosten,91,Lutsk,same_core_shared_border,1,23.323807579381203
609,112,Korosten,49,Mazyr,different_core_shared_border,6,77.16700232644324
610,112,Korosten,,,coastline,5,59.18388015194662
611,112,Korosten,92,Kiev,same_core_shared_border,3,24.06840225908899
612,112,Korosten,108,Zhytomyr,same_core_shared_border,5,64.90372078566838
613,112,Korosten,110,Ternopil,same_core_shared_border,2,55.20294101747089
614,113,Hamburg,120,Bremen,same_core_shared_border,3,22.484021606604628
615,113,Hamburg,,,coastline,9,57.930576917358934
616,113,Hamburg,122,Rostock,same_core_shared_border,3,25.45118306883873
617,113,Hamburg,121,Hannover,same_core_shared_border,4,35.891195863051315
618,114,Kiel,143,Esbjerg,different_core_shared_border,3,42.43223340395961
619,114,Kiel,,,coastline,45,385.117550207553
620,115,Dresden,130,Leipzig,same_core_shared_border,1,5.0990195135927845
621,115,Dresden,,,coastline,7,61.58261903552743
622,115,Dresden,127,Magdeburg,same_core_shared_border,2,29.02518993987136
623,115,Dresden,126,Küstrin,same_core_shared_border,11,101.04594292196548
624,115,Dresden,129,Breslau,same_core_shared_border,8,75.4114749667213
625,115,Dresden,128,Oppeln,same_core_shared_border,1,12.529964086141668
626,115,Dresden,,,coastline,9,87.73149388376692
627,116,Berlin,123,Stettin,same_core_shared_border,6,40.44467339995407
628,116,Berlin,126,Küstrin,same_core_shared_border,3,44.80847508978988
629,116,Berlin,127,Magdeburg,same_core_shared_border,6,55.776796275870886
630,117,Cologne,131,Düsseldorf,same_core_shared_border,6,38.32299119061973
631,117,Cologne,,,coastline,1,4.47213595499958
632,117,Cologne,139,Kassel,same_core_shared_border,3,16.649958537754262
633,117,Cologne,132,Frankfurt,same_core_shared_border,6,43.679195082099056
634,118,Munich,137,Nuremberg,same_core_shared_border,5,43.779612407265766
635,118,Munich,39,Rosenheim,same_core_shared_border,5,44.671150442319735
636,118,Munich,136,Augsburg,same_core_shared_border,6,49.43182141588709
637,119,Osnabrück,182,Groningen,different_core_shared_border,5,70.68670635300347
638,119,Osnabrück,120,Bremen,same_core_shared_border,8,108.88286692969855
639,119,Osnabrück,121,Hannover,same_core_shared_border,3,58.533572565665686
640,119,Osnabrück,139,Kassel,same_core_shared_border,5,48.95617390215443
641,119,Osnabrück,,,coastline,3,28.543356282101055
642,119,Osnabrück,131,Düsseldorf,same_core_shared_border,1,3.1622776601683795
643,119,Osnabrück,,,coastline,6,72.81537086790551
644,120,Bremen,119,Osnabrück,same_core_shared_border,8,108.88286692969855
645,120,Bremen,182,Groningen,different_core_shared_border,3,34.36546079986735
646,120,Bremen,,,coastline,25,188.09309814721868
647,120,Bremen,113,Hamburg,same_core_shared_border,3,22.484021606604628
648,120,Bremen,121,Hannover,same_core_shared_border,2,64.99779781582995
649,121,Hannover,120,Bremen,same_core_shared_border,2,64.99779781582995
650,121,Hannover,113,Hamburg,same_core_shared_border,4,35.891195863051315
651,121,Hannover,,,coastline,7,104.34867371058439
652,121,Hannover,127,Magdeburg,same_core_shared_border,1,4.123105625617661
653,121,Hannover,,,coastline,3,20.312869142116647
654,121,Hannover,130,Leipzig,same_core_shared_border,1,41.23105625617661
655,121,Hannover,140,Erfurt,same_core_shared_border,1,20.248456731316587
656,121,Hannover,139,Kassel,same_core_shared_border,5,52.739017694125515
657,121,Hannover,119,Osnabrück,same_core_shared_border,3,58.533572565665686
658,122,Rostock,,,coastline,3,39.742883530983065
