province_id,name,resource_1_food,resource_3_manpower,resource_4_metal,resource_5_oil,resource_20_money
2319,Liuzhou,0,450.0,0,0,600.0
2320,Guixian,0,450.0,0,0,600.0
2321,Shanghai,6000.0,600.0,0,0,6000.0
2322,Wuchow,0,450.0,0,0,600.0
2323,Nanking,0,450.0,0,0,600.0
2324,Teian,0,450.0,0,0,600.0
2325,Ichang,0,150.0,0,1500.0,900.0
2326,Tungjen,0,450.0,0,0,600.0
2327,Tsingchow,0,450.0,0,0,600.0
2328,Wuhan,0,600.0,0,6000.0,6000.0
2329,Changsha,0,600.0,6000.0,0,6000.0
2330,Nanchang,0,600.0,6000.0,0,6000.0
2331,Kanchow,0,150.0,0,1500.0,900.0
2332,Foochow,0,450.0,0,0,600.0
2333,Hangchow,0,450.0,0,0,600.0
2334,Wenchow,0,450.0,0,0,600.0
2335,Linchwan,0,450.0,0,0,600.0
2336,Anqing,0,150.0,1500.0,0,900.0
2337,Kingchow,0,150.0,0,1500.0,900.0
2338,Supu,0,450.0,0,0,600.0
2339,Yuanchow,0,450.0,0,0,600.0
2340,Hanyang,1500.0,150.0,0,0,900.0
2341,Tingchow,0,450.0,0,0,600.0
2342,Yungchow,0,450.0,0,0,600.0
2343,Wukang,0,450.0,0,0,600.0
2344,Siangtan,0,150.0,0,1500.0,900.0
2345,Hengchow,0,450.0,0,0,600.0
2346,Kian,6000.0,600.0,0,0,6000.0
2347,Kienning,0,450.0,0,0,600.0
2348,Chuanchow,0,450.0,0,0,600.0
2349,Kyaukse,0,450.0,0,0,600.0
2350,Yeu,0,450.0,0,0,600.0
2351,Kohima,0,450.0,0,0,600.0
2352,Katha,0,150.0,0,1500.0,900.0
2353,Myitkyina,0,450.0,0,0,600.0
2354,Mogaung,0,450.0,0,0,600.0
2355,Paletwa,1500.0,150.0,0,0,900.0
2356,Sandoway,0,450.0,0,0,600.0
2357,Pegu,0,450.0,0,0,600.0
2358,Yamethin,0,600.0,6000.0,0,6000.0
2359,Pakokku,0,150.0,1500.0,0,900.0
2360,Mong Kung,0,150.0,0,1500.0,900.0
2361,Bangkok,0,600.0,0,6000.0,6000.0
2362,Kiang Mai,0,450.0,0,0,600.0
2363,Sa Kaeo,0,150.0,1500.0,0,900.0
2364,Kalasin,0,450.0,0,0,600.0
2365,Surin,0,450.0,0,0,600.0
2366,Sukhothai,0,450.0,0,0,600.0
2367,Phang Nga,0,450.0,0,0,600.0
2368,Singora,0,450.0,0,0,600.0
2369,Ranong,0,150.0,1500.0,0,900.0
2370,Kanburi,1500.0,150.0,0,0,900.0
2371,Pnom Penh,6000.0,600.0,0,0,6000.0
2372,Saigon,0,600.0,0,6000.0,6000.0
2373,Luang Prabang,0,450.0,0,0,600.0
2374,Hanoi,6000.0,600.0,0,0,6000.0
2375,Hue,0,600.0,0,6000.0,6000.0
2376,Kampot,0,150.0,0,1500.0,900.0
2377,Odong,0,450.0,0,0,600.0
2378,Battambang,0,450.0,0,0,600.0
2379,Bak Lieu,0,150.0,1500.0,0,900.0
2380,Binh Thuan,0,450.0,0,0,600.0
2381,Phu-yen,0,600.0,6000.0,0,6000.0
2382,Prey Veng,0,150.0,1500.0,0,900.0
2383,Pak-Lai,0,450.0,0,0,600.0
2384,Kao Bang,0,450.0,0,0,600.0
2385,Lao-Kai,1500.0,150.0,0,0,900.0
2386,Muang Xay,0,450.0,0,0,600.0
2387,Yen-bai,0,450.0,0,0,600.0
2388,Haiphong,0,150.0,1500.0,0,900.0
2389,Vinh,0,450.0,0,0,600.0
2390,Banlao,0,450.0,0,0,600.0
2391,Đong Hoi,0,150.0,1500.0,0,900.0
2392,Tourane,0,450.0,0,0,600.0
2393,Meluprey,0,450.0,0,0,600.0
2394,Nong Hoi,0,450.0,0,0,600.0
2395,Kratié,0,450.0,0,0,600.0
2396,Beijing,0,600.0,6000.0,0,6000.0
2397,Tianjin,1500.0,150.0,0,0,900.0
2398,Jinan,0,600.0,6000.0,0,6000.0
2399,Rizhao,0,450.0,0,0,600.0
2400,Tsingtao,6000.0,600.0,0,0,6000.0
2401,Weifang,1500.0,150.0,0,0,900.0
2402,Mangan,0,150.0,0,1500.0,900.0
2403,Kolan,0,450.0,0,0,600.0
2404,Fuping,0,450.0,0,0,600.0
2405,Qingyang,0,450.0,0,0,600.0
2406,Taiyuan,0,600.0,0,6000.0,6000.0
2407,Shijiazhuang,0,450.0,0,0,600.0
2408,Yangquan,0,450.0,0,0,600.0
2409,Boading,0,150.0,0,1500.0,900.0
2410,Zhengzhou,0,450.0,0,0,600.0
2411,Jining,0,450.0,0,0,600.0
2412,Yancheng,0,450.0,0,0,600.0
2413,Xuzhou,0,600.0,0,6000.0,6000.0
2414,Linyi,0,150.0,1500.0,0,900.0
2415,Bengbu,0,450.0,0,0,600.0
2416,Nanyang,0,450.0,0,0,600.0
2417,Zhumadian,1500.0,150.0,0,0,900.0
2418,Yungcheng,0,450.0,0,0,600.0
2419,Lüliang,1500.0,150.0,0,0,900.0
2420,Ulaanbaatar,0,600.0,6000.0,0,6000.0
2421,Altai,0,600.0,6000.0,0,6000.0
2422,Bor-Undur,0,600.0,0,6000.0,6000.0
2423,Choir,0,450.0,0,0,600.0
2424,Sainshand,0,450.0,0,0,600.0
2425,Matad,0,450.0,0,0,600.0
2426,Baruun-Urt,0,450.0,0,0,600.0
2427,Baganuur,0,450.0,0,0,600.0
2428,Choibalsan,0,450.0,0,0,600.0
2429,Uniket,0,450.0,0,0,600.0
2430,Sharga,1500.0,150.0,0,0,900.0
2431,Delger,1500.0,150.0,0,0,900.0
2432,Erdene,0,150.0,0,1500.0,900.0
2433,Khatansuudal,0,450.0,0,0,600.0
2434,Murun,0,450.0,0,0,600.0
2435,Turuun,0,450.0,0,0,600.0
2436,Ulaangom,0,450.0,0,0,600.0
2437,Ulgii,0,450.0,0,0,600.0
2438,Terper Tugrug,0,450.0,0,0,600.0
2439,Bayankhongor,1500.0,150.0,0,0,900.0
2440,Bulgan,0,450.0,0,0,600.0
2441,Gurvansaikhan,0,150.0,1500.0,0,900.0
2442,Bulan,0,450.0,0,0,600.0
2443,Bayan-Ovoo,1500.0,150.0,0,0,900.0
2444,Mandal-Ovoo,6000.0,600.0,0,0,6000.0
2445,Lun,0,450.0,0,0,600.0
2446,Bugat,0,450.0,0,0,600.0
2447,Durvuljin,0,600.0,0,6000.0,6000.0
2448,Kingpeng,0,450.0,0,0,600.0
2449,Urumchi,6000.0,600.0,0,0,6000.0
2450,Bulun Tokhoi,0,150.0,1500.0,0,900.0
2451,Ningyuan,0,450.0,0,0,600.0
2452,Aqsu,0,150.0,1500.0,0,900.0
2453,Kashgar,0,450.0,0,0,600.0
2454,Niya,0,450.0,0,0,600.0
2455,Kushui,0,450.0,0,0,600.0
2456,Chochiang,0,450.0,0,0,600.0
2457,Hotien,6000.0,600.0,0,0,6000.0
2458,Yutien,0,450.0,0,0,600.0
2459,Kucha,1500.0,150.0,0,0,900.0
2460,Qara Shahr,0,450.0,0,0,600.0
2461,Turfan,0,150.0,1500.0,0,900.0
2462,Hami,0,600.0,0,6000.0,6000.0
2463,Chensi,0,150.0,1500.0,0,900.0
2464,Charchan,0,450.0,0,0,600.0
2465,Suilai,0,450.0,0,0,600.0
2466,Wusu,0,600.0,0,6000.0,6000.0
2467,Tsingho,0,450.0,0,0,600.0
2468,Shawan,0,150.0,0,1500.0,900.0
2469,Yulghunbulak,0,450.0,0,0,600.0
2470,Kitai,0,450.0,0,0,600.0
2471,Guntamga,0,450.0,0,0,600.0
2472,Kargilik,0,450.0,0,0,600.0
2473,Bashi,0,450.0,0,0,600.0
2474,Vash Shahri,0,450.0,0,0,600.0
2475,Sinping,0,600.0,6000.0,0,6000.0
2476,Cagayan de Oro,0,600.0,0,6000.0,6000.0
2477,Tuguegarao,6000.0,600.0,0,0,6000.0
2478,Naujan,0,450.0,0,0,600.0
2479,Batangas City,0,450.0,0,0,600.0
2480,Boac,0,450.0,0,0,600.0
2481,Hǎikou,6000.0,600.0,0,0,6000.0
2482,Angeles,1500.0,150.0,0,0,900.0
2483,Luzhou,0,450.0,0,0,600.0
2484,Hangkin,1500.0,150.0,0,0,900.0
2485,Ashan,0,450.0,0,0,600.0
2486,Chihfeng,0,450.0,0,0,600.0
2487,Qinhuangdao,1500.0,150.0,0,0,900.0
2488,Yingkow,0,600.0,6000.0,0,6000.0
2489,Tokyo,0,600.0,0,6000.0,6000.0
2490,Osaka,6000.0,600.0,0,0,6000.0
2491,Nagasaki,0,600.0,0,6000.0,6000.0
2492,Sapporo,6000.0,600.0,0,0,6000.0
2493,Urakawa,0,450.0,0,0,600.0
2494,Kushiro,0,450.0,0,0,600.0
2495,Nayoro,0,450.0,0,0,600.0
2496,Iwamizawa,0,450.0,0,0,600.0
2497,Fukuyama,0,150.0,1500.0,0,900.0
2498,Sendai,0,450.0,0,0,600.0
2499,Kagoshima,0,150.0,1500.0,0,900.0
2500,Kumamoto,0,450.0,0,0,600.0
2501,Fukuoka,0,450.0,0,0,600.0
2502,Kochi,0,450.0,0,0,600.0
2503,Miyako,0,450.0,0,0,600.0
2504,Takamatsu,0,450.0,0,0,600.0
2505,Wakayama,0,150.0,1500.0,0,900.0
2506,Kyoto,0,450.0,0,0,600.0
2507,Kobe,0,450.0,0,0,600.0
2508,Hiroshima,0,600.0,6000.0,0,6000.0
2509,Hirosaki,0,150.0,0,1500.0,900.0
2510,Yokohama,0,150.0,1500.0,0,900.0
2511,Nagoya,0,450.0,0,0,600.0
2512,Kanazawa,0,450.0,0,0,600.0
2513,Ishioka,0,450.0,0,0,600.0
2514,Kiryu,0,450.0,0,0,600.0
2515,Nagano,1500.0,150.0,0,0,900.0
2516,Keijo,6000.0,600.0,0,0,6000.0
2517,Heijo,0,600.0,0,6000.0,6000.0
2518,Fusan,0,600.0,0,6000.0,6000.0
2519,Kojo,0,450.0,0,0,600.0
2520,Seishin,0,600.0,6000.0,0,6000.0
2521,Onjo,0,450.0,0,0,600.0
2522,Joshin,0,450.0,0,0,600.0
2523,Choshin,0,450.0,0,0,600.0
2524,Shingishu,0,450.0,0,0,600.0
2525,Shinnampo,1500.0,150.0,0,0,900.0
2526,Kaishu,0,150.0,1500.0,0,900.0
2527,Shunsen,0,150.0,0,1500.0,900.0
2528,Gangneung,0,450.0,0,0,600.0
2529,Taikyu,0,450.0,0,0,600.0
2530,Koshu,0,450.0,0,0,600.0
2531,Kunsan,1500.0,150.0,0,0,900.0
2532,Uruchin,0,450.0,0,0,600.0
2533,Seikwan,0,450.0,0,0,600.0
2534,Gensan,0,600.0,6000.0,0,6000.0
2535,Anshu,1500.0,150.0,0,0,900.0
2536,Jipyeong-ri,0,450.0,0,0,600.0
2537,Huanren,1500.0,150.0,0,0,900.0
2538,Mukden,0,150.0,0,1500.0,900.0
2539,Solun,0,150.0,0,1500.0,900.0
2540,Suanhwa,0,450.0,0,0,600.0
2541,Qamdo,0,450.0,0,0,600.0
2542,Liangshan,0,450.0,0,0,600.0
2543,Chongqing,0,600.0,0,6000.0,6000.0
2544,Chengdu,6000.0,600.0,0,0,6000.0
2545,Ya'an,0,150.0,0,1500.0,900.0
2546,Aba,0,450.0,0,0,600.0
2547,Garze,0,600.0,6000.0,0,6000.0
2548,Nanchong,1500.0,150.0,0,0,900.0
2549,Xi'an,0,600.0,0,6000.0,6000.0
2550,Tianshui,0,450.0,0,0,600.0
2551,Lanzhou,6000.0,600.0,0,0,6000.0
2552,Weinan,0,150.0,1500.0,0,900.0
2553,Ziyang,0,450.0,0,0,600.0
2554,Gannan,0,150.0,1500.0,0,900.0
2555,Daocheng,0,450.0,0,0,600.0
2556,Zunyi,0,450.0,0,0,600.0
2557,Zhaotong,0,450.0,0,0,600.0
2558,Longnan,0,150.0,1500.0,0,900.0
2559,Lintao,0,150.0,1500.0,0,900.0
2560,Baiyin,0,450.0,0,0,600.0
2561,Dagupan,0,450.0,0,0,600.0
2562,Hezhou,0,450.0,0,0,600.0
2563,Hongyuan,0,450.0,0,0,600.0
2564,Zogang,0,450.0,0,0,600.0
2565,Laoag,0,450.0,0,0,600.0
2566,Derge,0,450.0,0,0,600.0
2567,Yaxian,0,150.0,1500.0,0,900.0
2568,Toyohara,0,450.0,0,0,600.0
2569,Alexandrovsk,0,600.0,0,6000.0,6000.0
2570,Okha,0,450.0,0,0,600.0
2571,Keton,0,150.0,1500.0,0,900.0
2572,Palevo,0,450.0,0,0,600.0
2573,Taipei,0,600.0,0,6000.0,6000.0
2574,Taoyuan,0,450.0,0,0,600.0
2575,Taichū,0,450.0,0,0,600.0
2576,Takow,0,450.0,0,0,600.0
2577,Cauayan,0,450.0,0,0,600.0
2578,Naga,0,600.0,6000.0,0,6000.0
2579,Misamis,0,450.0,0,0,600.0
2580,Zamboanga,0,450.0,0,0,600.0
2581,Malaybalay,1500.0,150.0,0,0,900.0
2582,Bislig,1500.0,150.0,0,0,900.0
2583,Glan,0,450.0,0,0,600.0
2584,Butuan,0,150.0,1500.0,0,900.0
2585,Iloilo City,0,450.0,0,0,600.0
2586,Calbayog,0,450.0,0,0,600.0
2587,Ormoc,0,450.0,0,0,600.0
2588,Bacolod,1500.0,150.0,0,0,900.0
2589,Cebu,0,150.0,0,1500.0,900.0
2590,Catanauan,0,450.0,0,0,600.0
2591,Jiuquan,6000.0,600.0,0,0,6000.0
2592,Zhangye,0,450.0,0,0,600.0
2593,Jinchang,6000.0,600.0,0,0,6000.0
2594,Wuwei,0,150.0,0,1500.0,900.0
2595,Delhi (CN),0,450.0,0,0,600.0
2596,Kandagan,0,450.0,0,0,600.0
2597,Bandjermasin,6000.0,600.0,0,0,6000.0
2598,Pontianak,0,600.0,0,6000.0,6000.0
2599,Sambas,0,450.0,0,0,600.0
2600,Kendawangan,0,150.0,0,1500.0,900.0
2601,Muara Teweh,0,450.0,0,0,600.0
2602,Singtang,0,450.0,0,0,600.0
2603,Sanggau,0,450.0,0,0,600.0
2604,Sampit,0,450.0,0,0,600.0
2605,Palangkaraya,0,150.0,0,1500.0,900.0
2606,Kalolokan,0,450.0,0,0,600.0
2607,Tarakan,0,450.0,0,0,600.0
2608,Samarinda,0,600.0,6000.0,0,6000.0
2609,Yushu,0,450.0,0,0,600.0
2610,Zadoi,0,150.0,1500.0,0,900.0
2611,Long Poera,1500.0,150.0,0,0,900.0
2612,Makassar,6000.0,600.0,0,0,6000.0
2613,Lelewaoe,0,450.0,0,0,600.0
2614,Poleang,0,150.0,0,1500.0,900.0
2615,Singaradja,0,450.0,0,0,600.0
2616,Palu,0,450.0,0,0,600.0
2617,Maros,0,150.0,1500.0,0,900.0
2618,Wono,0,600.0,6000.0,0,6000.0
2619,Deking,0,450.0,0,0,600.0
2620,Singkang,0,450.0,0,0,600.0
2621,Masamba,0,150.0,0,1500.0,900.0
2622,Ampana,0,450.0,0,0,600.0
2623,Menado,0,450.0,0,0,600.0
2624,Tanggulazhen,0,450.0,0,0,600.0
2625,Wutumeirenxiang,0,450.0,0,0,600.0
2626,Lenghuzhen,0,450.0,0,0,600.0
2627,Xihuxiang,0,150.0,0,1500.0,900.0
2628,Yumen,0,450.0,0,0,600.0
2629,Yanglongxiang,0,150.0,0,1500.0,900.0
2630,Golog,0,450.0,0,0,600.0
2631,Huangnan,0,450.0,0,0,600.0
2632,Chakazhen,0,600.0,6000.0,0,6000.0
2633,Youyunxiang,0,450.0,0,0,600.0
2634,Madoi,1500.0,150.0,0,0,900.0
2635,Golmud,0,600.0,0,6000.0,6000.0
2636,Qumahexiang,0,450.0,0,0,600.0
2637,Hainan,0,600.0,6000.0,0,6000.0
2638,Niandixiang,0,150.0,0,1500.0,900.0
2639,Kuching,1500.0,150.0,0,0,900.0
2640,Sibu,0,450.0,0,0,600.0
2641,Bintulu,0,150.0,1500.0,0,900.0
2642,Brunei,0,600.0,0,6000.0,6000.0
2643,Kudat,0,150.0,1500.0,0,900.0
2644,Singapore,0,450.0,0,0,600.0
2645,Sungai Petani,0,450.0,0,0,600.0
2646,Kuala Lumpur,6000.0,600.0,0,0,6000.0
2647,Khota Bharn,0,450.0,0,0,600.0
2648,Taliwang,0,450.0,0,0,600.0
2649,Ampenan,0,600.0,6000.0,0,6000.0
2650,Ende,0,450.0,0,0,600.0
2651,Palenbang,6000.0,600.0,0,0,6000.0
2652,Waingapu,0,450.0,0,0,600.0
2653,Kupang,0,450.0,0,0,600.0
2654,Dili,0,450.0,0,0,600.0
2655,Batavia,0,600.0,6000.0,0,6000.0
2656,Soerabaja,6000.0,600.0,0,0,6000.0
2657,Medan,0,600.0,0,6000.0,6000.0
2658,Banda Aceh,0,150.0,1500.0,0,900.0
2659,Bandung,0,600.0,0,6000.0,6000.0
2660,Cheribon,1500.0,150.0,0,0,900.0
2661,Solo,0,450.0,0,0,600.0
2662,Banyuwangi,0,450.0,0,0,600.0
2663,Semarang,0,450.0,0,0,600.0
2664,Pandeglang,0,450.0,0,0,600.0
2665,Malang,0,150.0,1500.0,0,900.0
2666,Pekanbaru,0,450.0,0,0,600.0
2667,Djambi,0,150.0,0,1500.0,900.0
2668,Telukbetung,0,150.0,1500.0,0,900.0
2669,Padang,0,450.0,0,0,600.0
2670,Bengkulu,0,450.0,0,0,600.0
2671,Rengat,0,450.0,0,0,600.0
2672,Tapaktuan,0,450.0,0,0,600.0
2673,Tanjungbalai,0,450.0,0,0,600.0
2674,Langsa,0,150.0,1500.0,0,900.0
2675,Darwin,0,450.0,0,0,600.0
2676,Adelaide,0,600.0,0,6000.0,6000.0
2677,Alice Springs,0,450.0,0,0,600.0
2678,Marla,0,450.0,0,0,600.0
2679,Maralinga,0,150.0,0,1500.0,900.0
2680,The Sill,1500.0,150.0,0,0,900.0
2681,Kintore,0,150.0,1500.0,0,900.0
2682,Urluru,0,450.0,0,0,600.0
2683,Katherine,0,150.0,1500.0,0,900.0
2684,Lajamanu,1500.0,150.0,0,0,900.0
2685,Three Ways,0,450.0,0,0,600.0
2686,Borroloola,0,450.0,0,0,600.0
2687,Port Augusta,0,450.0,0,0,600.0
2688,Renmark,0,450.0,0,0,600.0
2689,Perth,0,600.0,6000.0,0,6000.0
2690,Roebourne,0,600.0,0,6000.0,6000.0
2691,Kalgoorlie,6000.0,600.0,0,0,6000.0
2692,Geraldton,6000.0,600.0,0,0,6000.0
2693,Esperance,0,150.0,0,1500.0,900.0
2694,Loongana,0,450.0,0,0,600.0
2695,Southern Cross,0,450.0,0,0,600.0
2696,Northam,0,450.0,0,0,600.0
2697,Albany,0,450.0,0,0,600.0
2698,Dongara,0,150.0,0,1500.0,900.0
2699,Wyndham,0,450.0,0,0,600.0
2700,Derby,0,600.0,6000.0,0,6000.0
2701,Halls Creek,0,450.0,0,0,600.0
2702,Port Hedland,0,450.0,0,0,600.0
2703,Newman,0,150.0,1500.0,0,900.0
2704,Carnavon,1500.0,150.0,0,0,900.0
2705,Wiluna,0,450.0,0,0,600.0
2706,Warburton,0,450.0,0,0,600.0
2707,Tanami,0,450.0,0,0,600.0
2708,Yalgoo,0,450.0,0,0,600.0
2709,Abbots,0,450.0,0,0,600.0
2710,Telfer,0,450.0,0,0,600.0
2711,Rawanna,0,450.0,0,0,600.0
2712,Higginsville,0,150.0,0,1500.0,900.0
2713,Onslow,0,450.0,0,0,600.0
2714,Kumarina,0,150.0,0,1500.0,900.0
2715,Merauke,6000.0,600.0,0,0,6000.0
2716,Melbourne,0,600.0,0,6000.0,6000.0
2717,Sydney,6000.0,600.0,0,0,6000.0
2718,Newcastle,6000.0,600.0,0,0,6000.0
2719,Mildura,0,600.0,6000.0,0,6000.0
2720,Ballarat,1500.0,150.0,0,0,900.0
2721,Bendigo,0,150.0,1500.0,0,900.0
2722,Canberra,0,600.0,0,6000.0,6000.0
2723,Bairnsdale,0,450.0,0,0,600.0
2724,Wagga Wagga,0,450.0,0,0,600.0
2725,Yaapeet,0,450.0,0,0,600.0
2726,Silverton,0,450.0,0,0,600.0
2727,Tibooburra,0,450.0,0,0,600.0
2728,Hay,0,450.0,0,0,600.0
2729,Gosford,0,450.0,0,0,600.0
2730,Lismore,0,450.0,0,0,600.0
2731,Dubbo,0,150.0,1500.0,0,900.0
2732,Byrock,0,450.0,0,0,600.0
2733,Ivanhoe,0,150.0,1500.0,0,900.0
2734,Bathurst,0,150.0,1500.0,0,900.0
2735,Nymagee,0,450.0,0,0,600.0
2736,Walgett,0,150.0,0,1500.0,900.0
2737,Wanaaring,0,450.0,0,0,600.0
2738,Brisbane,0,600.0,6000.0,0,6000.0
2739,Warwick,0,450.0,0,0,600.0
2740,Townsville,0,600.0,6000.0,0,6000.0
2741,Cloncurry,6000.0,600.0,0,0,6000.0
2742,Rockhampton,6000.0,600.0,0,0,6000.0
2743,Longreach,0,600.0,0,6000.0,6000.0
2744,Cairns,0,450.0,0,0,600.0
2745,Floraville,0,450.0,0,0,600.0
2746,Dutches,0,450.0,0,0,600.0
2747,Richmond (QLD),0,450.0,0,0,600.0
2748,MCDonnell,0,450.0,0,0,600.0
2749,Emerald,0,150.0,1500.0,0,900.0
2750,Mackay,0,450.0,0,0,600.0
2751,Charters Towers,0,450.0,0,0,600.0
2752,Palmerville,0,450.0,0,0,600.0
2753,Birdsville,0,150.0,0,1500.0,900.0
2754,Boulia,1500.0,150.0,0,0,900.0
2755,Windorah,0,450.0,0,0,600.0
2756,Eromanga,0,150.0,0,1500.0,900.0
2757,Eulo,0,450.0,0,0,600.0
2758,Maryborough,0,150.0,0,1500.0,900.0
2759,Rannes,0,150.0,0,1500.0,900.0
2760,Sandgate,0,450.0,0,0,600.0
2761,Dirranbandi,0,450.0,0,0,600.0
2762,Roma,0,450.0,0,0,600.0
2763,Charleville,0,450.0,0,0,600.0
2764,Port Moresby,6000.0,600.0,0,0,6000.0
2765,Alotau,0,450.0,0,0,600.0
2766,Daru,0,450.0,0,0,600.0
2767,Aitape,0,450.0,0,0,600.0
2768,Sarmi,0,450.0,0,0,600.0
2769,Sorong,0,150.0,1500.0,0,900.0
2770,Kaimana,0,450.0,0,0,600.0
2771,Madang,0,150.0,1500.0,0,900.0
2772,Lae,0,150.0,0,1500.0,900.0
2773,Morobe,0,150.0,1500.0,0,900.0
2774,Timika,0,600.0,0,6000.0,6000.0
2775,Agats,0,450.0,0,0,600.0
2776,Mendi,0,450.0,0,0,600.0
2777,Wewak,0,450.0,0,0,600.0
2778,Tiom,1500.0,150.0,0,0,900.0
2779,Aiambak,0,450.0,0,0,600.0
2780,Tabubil,0,600.0,0,6000.0,6000.0
2781,Wabag,0,150.0,1500.0,0,900.0
2782,Manokwari,0,450.0,0,0,600.0
2783,Kimbe,0,450.0,0,0,600.0
2784,Kavieng,0,450.0,0,0,600.0
2785,Jayapura,0,600.0,6000.0,0,6000.0
2786,Kumbe,0,450.0,0,0,600.0
2787,Botawa,0,450.0,0,0,600.0
2788,Tembagapura,0,450.0,0,0,600.0
2789,Hobart,0,450.0,0,0,600.0
2790,Devonport,0,600.0,6000.0,0,6000.0
2791,Strahan,0,450.0,0,0,600.0
2792,Auckland,6000.0,600.0,0,0,6000.0
2793,Wellington,0,600.0,0,6000.0,6000.0
2794,Otira,0,450.0,0,0,600.0
2795,Dunedin,0,600.0,6000.0,0,6000.0
2796,Invercargill,0,150.0,0,1500.0,900.0
2797,Cromwell,0,450.0,0,0,600.0
2798,Nelson,0,450.0,0,0,600.0
2799,Greymouth,0,600.0,6000.0,0,6000.0
2800,Timaru,0,450.0,0,0,600.0
2801,Oamaru,0,150.0,0,1500.0,900.0
2802,Westport,0,450.0,0,0,600.0
2803,Ohakune,1500.0,150.0,0,0,900.0
2804,Gisborne,0,450.0,0,0,600.0
2805,Mokai,0,450.0,0,0,600.0
2806,Ohura,0,450.0,0,0,600.0
2807,Napier,0,150.0,0,1500.0,900.0
2808,Masterton,0,450.0,0,0,600.0
2809,Hamilton,0,150.0,1500.0,0,900.0
2810,Blenheim,0,450.0,0,0,600.0
2811,Kaikoura,0,450.0,0,0,600.0
2812,Te Anau,0,450.0,0,0,600.0
2813,Hokitika,0,450.0,0,0,600.0
2814,Wanaka,0,450.0,0,0,600.0
2815,Christchurch,6000.0,600.0,0,0,6000.0
2816,Leningrad,0,600.0,0,6000.0,6000.0
2817,Vologda,0,600.0,6000.0,0,6000.0
2818,Arkhangelsk,0,600.0,6000.0,0,6000.0
2819,Naryan-Mar,6000.0,600.0,0,0,6000.0
2820,Pskov,1500.0,150.0,0,0,900.0
2821,Veliky Novgorod,0,450.0,0,0,600.0
2822,Gdov,0,450.0,0,0,600.0
2823,Nevel,0,450.0,0,0,600.0
2824,Amderma,1500.0,150.0,0,0,900.0
2825,Shoyna,0,450.0,0,0,600.0
2826,Knyazhpogost,0,450.0,0,0,600.0
2827,Dutovo,0,150.0,1500.0,0,900.0
2828,Pechora,0,450.0,0,0,600.0
2829,Ukhta,0,150.0,1500.0,0,900.0
2830,Izhma,0,600.0,0,6000.0,6000.0
2831,Ust-Tsilma,0,450.0,0,0,600.0
2832,Inta,1500.0,150.0,0,0,900.0
2833,Syktyvkar,0,150.0,0,1500.0,900.0
2834,Troitsko-Pechorsk,1500.0,150.0,0,0,900.0
2835,Kuratovo,0,450.0,0,0,600.0
2836,Vazhgort,0,450.0,0,0,600.0
2837,Khorey-Ver,0,450.0,0,0,600.0
2838,Kargopol,0,150.0,1500.0,0,900.0
2839,Kotlas,0,450.0,0,0,600.0
2840,Mezen,1500.0,150.0,0,0,900.0
2841,Onega,0,450.0,0,0,600.0
2842,Shenkursk,0,450.0,0,0,600.0
2843,Bereznik,0,600.0,0,6000.0,6000.0
2844,Karpogory,1500.0,150.0,0,0,900.0
2845,Leshukonskoye,0,450.0,0,0,600.0
2846,Pinega,0,450.0,0,0,600.0
2847,Kotkino,0,150.0,0,1500.0,900.0
2848,Cherepovets,0,450.0,0,0,600.0
2849,Volkhov,0,450.0,0,0,600.0
2850,Khvoynaya,0,450.0,0,0,600.0
2851,Sokol,0,450.0,0,0,600.0
2852,Gryazovets,0,450.0,0,0,600.0
2853,Nikolsk,0,450.0,0,0,600.0
2854,Kizema,0,450.0,0,0,600.0
2855,Salekhard,0,450.0,0,0,600.0
2856,Tarko-Sale,0,450.0,0,0,600.0
2857,Nadym,0,450.0,0,0,600.0
2858,Urengoy,6000.0,600.0,0,0,6000.0
2859,Khanty-Mansiysk,6000.0,600.0,0,0,6000.0
2860,Surgut,0,600.0,0,6000.0,6000.0
2861,Beloyarsky,0,600.0,6000.0,0,6000.0
2862,Nizhnevartovsk,0,150.0,1500.0,0,900.0
2863,Leushi,0,450.0,0,0,600.0
2864,Beryozovo,0,450.0,0,0,600.0
2865,Igrim,0,450.0,0,0,600.0
2866,Kasymsk,0,150.0,0,1500.0,900.0
2867,Pokatshena,0,450.0,0,0,600.0
2868,Yugansk,0,450.0,0,0,600.0
2869,Taran,0,600.0,6000.0,0,6000.0
2870,Ovgort,0,450.0,0,0,600.0
2871,Korliki,1500.0,150.0,0,0,900.0
2872,Kikkiakki,0,450.0,0,0,600.0
2873,Khalmer-Sede,0,150.0,0,1500.0,900.0
2874,Muşkino,0,450.0,0,0,600.0
2875,Andra,0,450.0,0,0,600.0
2876,Verkhnekazymskiy,0,450.0,0,0,600.0
2877,Tolka,0,450.0,0,0,600.0
2878,Ratta,0,450.0,0,0,600.0
2879,Krasnoselkup,0,150.0,0,1500.0,900.0
2880,Nowoagansk,0,150.0,0,1500.0,900.0
2881,Krasnoyarsk,6000.0,600.0,0,0,6000.0
2882,Dudinka,0,450.0,0,0,600.0
2883,Igarka,0,450.0,0,0,600.0
2884,Irkutsk,6000.0,600.0,0,0,6000.0
2885,Norilsk,1500.0,150.0,0,0,900.0
2886,Nazarovo,0,450.0,0,0,600.0
2887,Ilansky,0,450.0,0,0,600.0
