province_id,province_name,initial_owner_id,initial_owner_name,initial_owner_color,core_country_id,captured_day0_owner_id,core_matches_captured_owner
1970,Fort Dauphin,108,Madagascar,#B03A47,108,108,True
1971,Tsihombe,108,Madagascar,#B03A47,108,108,True
1972,Morombe,108,Madagascar,#B03A47,108,108,True
1973,Morondava,108,Madagascar,#B03A47,108,108,True
1974,Miarinarivo,108,Madagascar,#B03A47,108,108,True
1975,Ambositra,108,Madagascar,#B03A47,108,108,True
1976,Chengteh,140,Mukden,#59797C,140,140,True
1977,Betioky,108,Madagascar,#B03A47,108,108,True
1978,Farafangana,108,Madagascar,#B03A47,108,108,True
1979,Vatomandry,108,Madagascar,#B03A47,108,108,True
1980,Mecca,114,Hejaz,#8EA1B5,114,114,True
1981,Mendak,114,Hejaz,#8EA1B5,114,114,True
1982,Ashaira,114,Hejaz,#8EA1B5,114,114,True
1983,Yenbo,114,Hejaz,#8EA1B5,114,114,True
1984,Wejh,114,Hejaz,#8EA1B5,114,114,True
1985,Maqna,114,Hejaz,#8EA1B5,114,114,True
1986,Tabuk,114,Hejaz,#8EA1B5,114,114,True
1987,Medain Salih,114,Hejaz,#8EA1B5,114,114,True
1988,Hadiya,114,Hejaz,#8EA1B5,114,114,True
1989,Khaibar,117,Saudi Arabia,#A4493E,117,117,True
1990,Jauf,117,Saudi Arabia,#A4493E,117,117,True
1991,Sakaka,117,Saudi Arabia,#A4493E,117,117,True
1992,Kaf,117,Saudi Arabia,#A4493E,117,117,True
1993,Doha,118,Qatar,#78826B,118,118,True
1994,Medina,117,Saudi Arabia,#A4493E,117,117,True
1995,Hajariya,117,Saudi Arabia,#A4493E,117,117,True
1996,Sabiya,117,Saudi Arabia,#A4493E,117,117,True
1997,Laila,117,Saudi Arabia,#A4493E,117,117,True
1998,Riyadh,117,Saudi Arabia,#A4493E,117,117,True
1999,Mubarraz,117,Saudi Arabia,#A4493E,117,117,True
2000,Shaqra,117,Saudi Arabia,#A4493E,117,117,True
2001,Dam,117,Saudi Arabia,#A4493E,117,117,True
2002,Jubbah,117,Saudi Arabia,#A4493E,117,117,True
2003,Taima,117,Saudi Arabia,#A4493E,117,117,True
2004,Qasr al Haiyanya,117,Saudi Arabia,#A4493E,117,117,True
2005,Buraida,117,Saudi Arabia,#A4493E,117,117,True
2006,Hail,117,Saudi Arabia,#A4493E,117,117,True
2007,Jabrin,117,Saudi Arabia,#A4493E,117,117,True
2008,Rub' al Khali,117,Saudi Arabia,#A4493E,117,117,True
2009,Raydā,117,Saudi Arabia,#A4493E,117,117,True
2010,Ash Shalfa,117,Saudi Arabia,#A4493E,117,117,True
2011,Qunsuliya,117,Saudi Arabia,#A4493E,117,117,True
2012,Dhamar,117,Saudi Arabia,#A4493E,117,117,True
2013,Hodeida,117,Saudi Arabia,#A4493E,117,117,True
2014,Tolunnoerh,140,Mukden,#59797C,140,140,True
2015,Mocha,117,Saudi Arabia,#A4493E,117,117,True
2016,Maqlaf,117,Saudi Arabia,#A4493E,117,117,True
2017,Qadhima,114,Hejaz,#8EA1B5,114,114,True
2018,Debaba,117,Saudi Arabia,#A4493E,117,117,True
2019,Al Hofuf,118,Qatar,#78826B,118,118,True
2020,Kahafa,118,Qatar,#78826B,118,118,True
2021,Qasr es Sabh,118,Qatar,#78826B,118,118,True
2022,Muscat,119,Oman,#D7AB4C,119,119,True
2023,Sharja,119,Oman,#D7AB4C,119,119,True
2024,Ibri,119,Oman,#D7AB4C,119,119,True
2025,Aden,119,Oman,#D7AB4C,119,119,True
2026,Mukalla,119,Oman,#D7AB4C,119,119,True
2027,Sakwa,119,Oman,#D7AB4C,119,119,True
2028,Murbat,119,Oman,#D7AB4C,119,119,True
2029,Saihut,119,Oman,#D7AB4C,119,119,True
2030,Sharkh,119,Oman,#D7AB4C,119,119,True
2031,Juwara,119,Oman,#D7AB4C,119,119,True
2032,Haifa,115,Syria,#CAA473,115,115,True
2033,Sharamuren,147,Mengjiang,#E7D262,147,147,True
2034,Jerusalem,115,Syria,#CAA473,115,115,True
2035,Beirut,115,Syria,#CAA473,115,115,True
2036,Jaffa,115,Syria,#CAA473,115,115,True
2037,Damascus,115,Syria,#CAA473,115,115,True
2038,Hama,115,Syria,#CAA473,115,115,True
2039,Aleppo,115,Syria,#CAA473,115,115,True
2040,Al-Raqqah,115,Syria,#CAA473,115,115,True
2041,Tell Kotchek,115,Syria,#CAA473,115,115,True
2042,Deir ez Zor,115,Syria,#CAA473,115,115,True
2043,Ammam,115,Syria,#CAA473,115,115,True
2044,Bādiyat Ash-shām,115,Syria,#CAA473,115,115,True
2045,Aqaba,115,Syria,#CAA473,115,115,True
2046,Ma'an,115,Syria,#CAA473,115,115,True
2047,Hebron,115,Syria,#CAA473,115,115,True
2048,Soukhné,115,Syria,#CAA473,115,115,True
2049,Abu Kemal,115,Syria,#CAA473,115,115,True
2050,Al Dana,115,Syria,#CAA473,115,115,True
2051,Palmyra,115,Syria,#CAA473,115,115,True
2052,Al Suwar,115,Syria,#CAA473,115,115,True
2053,Manbij,115,Syria,#CAA473,115,115,True
2054,Meskene,115,Syria,#CAA473,115,115,True
2055,Al Kuwait,116,Iraq,#4C704E,116,116,True
2056,Basra,116,Iraq,#4C704E,116,116,True
2057,Rutba,116,Iraq,#4C704E,116,116,True
2058,Al-Nukhib,116,Iraq,#4C704E,116,116,True
2059,Qasr'Uthaimin,116,Iraq,#4C704E,116,116,True
2060,Mosul,116,Iraq,#4C704E,116,116,True
2061,Erbil,116,Iraq,#4C704E,116,116,True
2062,Kirkuk,116,Iraq,#4C704E,116,116,True
2063,Kalar,116,Iraq,#4C704E,116,116,True
2064,Baghdad,116,Iraq,#4C704E,116,116,True
2065,Amara,116,Iraq,#4C704E,116,116,True
2066,Samawa,116,Iraq,#4C704E,116,116,True
2067,Qal a Sharqat,116,Iraq,#4C704E,116,116,True
2068,Anah,116,Iraq,#4C704E,116,116,True
2069,Tikrit,116,Iraq,#4C704E,116,116,True
2070,Samarra,116,Iraq,#4C704E,116,116,True
2071,Ramadi,116,Iraq,#4C704E,116,116,True
2072,Fallujah,116,Iraq,#4C704E,116,116,True
2073,An Najaf,116,Iraq,#4C704E,116,116,True
2074,Duhok,116,Iraq,#4C704E,116,116,True
2075,Baiji,116,Iraq,#4C704E,116,116,True
2076,Tuz Khurma,116,Iraq,#4C704E,116,116,True
2077,Al Jahra,116,Iraq,#4C704E,116,116,True
2078,Mandali,116,Iraq,#4C704E,116,116,True
2079,Tehran,120,Persia,#85A1A0,120,120,True
2080,Amol,120,Persia,#85A1A0,120,120,True
2081,Gyumri,120,Persia,#85A1A0,120,120,True
2082,Baku,120,Persia,#85A1A0,120,120,True
2083,Reshawar,122,Pakistan,#735D2D,122,122,True
2084,Tabriz,120,Persia,#85A1A0,120,120,True
2085,Ardabil,120,Persia,#85A1A0,120,120,True
2086,Urmia,120,Persia,#85A1A0,120,120,True
2087,Zanjan,120,Persia,#85A1A0,120,120,True
2088,Karaj,120,Persia,#85A1A0,120,120,True
2089,Kermanshah,120,Persia,#85A1A0,120,120,True
2090,Abbottabad,122,Pakistan,#735D2D,122,122,True
2091,Bandar Busher,120,Persia,#85A1A0,120,120,True
2092,Bandar Abbas,120,Persia,#85A1A0,120,120,True
2093,Chabahar,120,Persia,#85A1A0,120,120,True
2094,Zahedan,120,Persia,#85A1A0,120,120,True
2095,Kerman,120,Persia,#85A1A0,120,120,True
2096,Mashhad,120,Persia,#85A1A0,120,120,True
2097,Gorgan,120,Persia,#85A1A0,120,120,True
2098,Kashan,120,Persia,#85A1A0,120,120,True
2099,Isfahan,120,Persia,#85A1A0,120,120,True
2100,Ahvaz,120,Persia,#85A1A0,120,120,True
2101,Shiraz,120,Persia,#85A1A0,120,120,True
2102,Sirjan,120,Persia,#85A1A0,120,120,True
2103,Gonbaki,120,Persia,#85A1A0,120,120,True
2104,Khur,120,Persia,#85A1A0,120,120,True
2105,Tabas,120,Persia,#85A1A0,120,120,True
2106,Birjand,120,Persia,#85A1A0,120,120,True
2107,Gonabad,120,Persia,#85A1A0,120,120,True
2108,Kalgan,147,Mengjiang,#E7D262,147,147,True
2109,Kweihwa,147,Mengjiang,#E7D262,147,147,True
2110,Kabul,121,Afghanistan,#759353,121,121,True
2111,Jelalabad,121,Afghanistan,#759353,121,121,True
2112,Mazar-i-Sherif,121,Afghanistan,#759353,121,121,True
2113,Herat,121,Afghanistan,#759353,121,121,True
2114,Kandahar,121,Afghanistan,#759353,121,121,True
2115,Farah,121,Afghanistan,#759353,121,121,True
2116,Ghazni,121,Afghanistan,#759353,121,121,True
2117,Bamyan,121,Afghanistan,#759353,121,121,True
2118,Faizabad,121,Afghanistan,#759353,121,121,True
2119,Chaghcharān,121,Afghanistan,#759353,121,121,True
2120,Zirni,121,Afghanistan,#759353,121,121,True
2121,Deshu,121,Afghanistan,#759353,121,121,True
2122,Kalat,122,Pakistan,#735D2D,122,122,True
2123,Quetta,122,Pakistan,#735D2D,122,122,True
2124,Karachi,122,Pakistan,#735D2D,122,122,True
2125,Gwadar,122,Pakistan,#735D2D,122,122,True
2126,Srinagar,131,Kashmir,#E8D462,131,131,True
2127,Jammu,131,Kashmir,#E8D462,131,131,True
2128,Chamba,131,Kashmir,#E8D462,131,131,True
2129,Leh,131,Kashmir,#E8D462,131,131,True
2130,Astor,131,Kashmir,#E8D462,131,131,True
2131,Gilgit,122,Pakistan,#735D2D,122,122,True
2132,Rawalpindi,122,Pakistan,#735D2D,122,122,True
2133,Lahore,122,Pakistan,#735D2D,122,122,True
2134,Loralai,122,Pakistan,#735D2D,122,122,True
2135,Badin,122,Pakistan,#735D2D,122,122,True
2136,Shikarpur,122,Pakistan,#735D2D,122,122,True
2137,Isai Kalat,122,Pakistan,#735D2D,122,122,True
2138,Dalbandin,122,Pakistan,#735D2D,122,122,True
2139,Hyderabad (PK),122,Pakistan,#735D2D,122,122,True
2140,Jhang Maghiana,122,Pakistan,#735D2D,122,122,True
2141,Dera Ismail Khan,122,Pakistan,#735D2D,122,122,True
2142,Bannu,122,Pakistan,#735D2D,122,122,True
2143,Multan,122,Pakistan,#735D2D,122,122,True
2144,Bahawalpur,122,Pakistan,#735D2D,122,122,True
2145,Sukkur,122,Pakistan,#735D2D,122,122,True
2146,Delhi,123,North India,#A9663A,123,123,True
2147,Hinglaj,122,Pakistan,#735D2D,122,122,True
2148,Dera Ghazi Khan,122,Pakistan,#735D2D,122,122,True
2149,Kasur,122,Pakistan,#735D2D,122,122,True
2150,Bahawalnagar,122,Pakistan,#735D2D,122,122,True
2151,Jaipur,123,North India,#A9663A,123,123,True
2152,Jodhpur,123,North India,#A9663A,123,123,True
2153,Barmer,123,North India,#A9663A,123,123,True
2154,Kishangarh,123,North India,#A9663A,123,123,True
2155,Alwar,123,North India,#A9663A,123,123,True
2156,Udaipur,123,North India,#A9663A,123,123,True
2157,Nagaur,123,North India,#A9663A,123,123,True
2158,Ajmer,123,North India,#A9663A,123,123,True
2159,Lucknow,123,North India,#A9663A,123,123,True
2160,Jhansi,123,North India,#A9663A,123,123,True
2161,Bhopal,123,North India,#A9663A,123,123,True
2162,Indore,123,North India,#A9663A,123,123,True
2163,Mhow,123,North India,#A9663A,123,123,True
2164,Ratlam,123,North India,#A9663A,123,123,True
2165,Amritsar,123,North India,#A9663A,123,123,True
2166,Meerut,123,North India,#A9663A,123,123,True
2167,Bareilly,123,North India,#A9663A,123,123,True
2168,Gwalior,123,North India,#A9663A,123,123,True
2169,Kotah,123,North India,#A9663A,123,123,True
2170,Ujjain,123,North India,#A9663A,123,123,True
2171,Mandi,123,North India,#A9663A,123,123,True
2172,Kathgodam,123,North India,#A9663A,123,123,True
2173,Hissar,123,North India,#A9663A,123,123,True
2174,Bikaner,123,North India,#A9663A,123,123,True
2175,Marwar,123,North India,#A9663A,123,123,True
2176,Khandwa,124,British Odisha,#788E5D,124,124,True
2177,Allahbad,124,British Odisha,#788E5D,124,124,True
2178,Patna,124,British Odisha,#788E5D,124,124,True
2179,Jamshedpur,124,British Odisha,#788E5D,124,124,True
2180,Cuttack,124,British Odisha,#788E5D,124,124,True
2181,Berhampur,124,British Odisha,#788E5D,124,124,True
2182,Raipur,124,British Odisha,#788E5D,124,124,True
2183,Nagpur,124,British Odisha,#788E5D,124,124,True
2184,Jagdalpur,124,British Odisha,#788E5D,124,124,True
2185,Gangtok,124,British Odisha,#788E5D,124,124,True
2186,Goalpara,124,British Odisha,#788E5D,124,124,True
2187,Katihar,124,British Odisha,#788E5D,124,124,True
2188,Monghyr,124,British Odisha,#788E5D,124,124,True
2189,Gorakhpur,124,British Odisha,#788E5D,124,124,True
2190,Ghazipur,124,British Odisha,#788E5D,124,124,True
2191,Rewah,124,British Odisha,#788E5D,124,124,True
2192,Katni,124,British Odisha,#788E5D,124,124,True
2193,Sonhat,124,British Odisha,#788E5D,124,124,True
2194,Baud,124,British Odisha,#788E5D,124,124,True
2195,Balasore,124,British Odisha,#788E5D,124,124,True
2196,Daspur,124,British Odisha,#788E5D,124,124,True
2197,Gaya,124,British Odisha,#788E5D,124,124,True
2198,Ranchi,124,British Odisha,#788E5D,124,124,True
2199,Raighar,124,British Odisha,#788E5D,124,124,True
2200,Seoni,124,British Odisha,#788E5D,124,124,True
2201,Chanda,124,British Odisha,#788E5D,124,124,True
2202,Madras,125,South India,#FFD38D,125,125,True
2203,Bangalore,125,South India,#FFD38D,125,125,True
2204,Hyderabad,125,South India,#FFD38D,125,125,True
2205,Bombay,125,South India,#FFD38D,125,125,True
2206,Jawhar,125,South India,#FFD38D,125,125,True
2207,Poona,125,South India,#FFD38D,125,125,True
2208,Nirmal,125,South India,#FFD38D,125,125,True
2209,Vizagapatam,125,South India,#FFD38D,125,125,True
2210,Salem,125,South India,#FFD38D,125,125,True
2211,Madura,125,South India,#FFD38D,125,125,True
2212,Trivandrum,125,South India,#FFD38D,125,125,True
2213,Vellore,125,South India,#FFD38D,125,125,True
2214,Mangalore,125,South India,#FFD38D,125,125,True
2215,Hassan,125,South India,#FFD38D,125,125,True
2216,Palghat,125,South India,#FFD38D,125,125,True
2217,Hindupur,125,South India,#FFD38D,125,125,True
2218,Nellore,125,South India,#FFD38D,125,125,True
2219,Masulipatam,125,South India,#FFD38D,125,125,True
2220,Warangal,125,South India,#FFD38D,125,125,True
2221,Kolhapur,125,South India,#FFD38D,125,125,True
2222,Dharwar,125,South India,#FFD38D,125,125,True
2223,Sholapur,125,South India,#FFD38D,125,125,True
2224,Pandhapur,125,South India,#FFD38D,125,125,True
2225,Dhulia,125,South India,#FFD38D,125,125,True
2226,Raichur,125,South India,#FFD38D,125,125,True
2227,Gadag,125,South India,#FFD38D,125,125,True
2228,Aurangabad,125,South India,#FFD38D,125,125,True
2229,Sil Garhi,127,Nepal,#B58F4A,127,127,True
2230,Kathmandu,127,Nepal,#B58F4A,127,127,True
2231,Dhankuta,127,Nepal,#B58F4A,127,127,True
2232,Hariyon,127,Nepal,#B58F4A,127,127,True
2233,Bhadgaon,127,Nepal,#B58F4A,127,127,True
2234,Pokhra,127,Nepal,#B58F4A,127,127,True
2235,Ahmedabad,126,Kathiawar,#BA9A50,126,126,True
2236,Rajkot,126,Kathiawar,#BA9A50,126,126,True
2237,Surat,126,Kathiawar,#BA9A50,126,126,True
2238,Baroda,126,Kathiawar,#BA9A50,126,126,True
2239,Nadiad,126,Kathiawar,#BA9A50,126,126,True
2240,Patan,126,Kathiawar,#BA9A50,126,126,True
2241,Calcutta,129,Bangladesh,#E19857,129,129,True
2242,Dacca,129,Bangladesh,#E19857,129,129,True
2243,Bogra,129,Bangladesh,#E19857,129,129,True
2244,Chandpur,129,Bangladesh,#E19857,129,129,True
2245,Punaka,128,Bhutan,#667B7E,128,128,True
2246,Bumtan,128,Bhutan,#667B7E,128,128,True
2247,Rangoon,134,Burma,#91896A,134,134,True
2248,Shillong,134,Burma,#91896A,134,134,True
2249,Aijal,134,Burma,#91896A,134,134,True
2250,Imphal,134,Burma,#91896A,134,134,True
2251,Fort Hertz,134,Burma,#91896A,134,134,True
2252,Dibrugarh,134,Burma,#91896A,134,134,True
2253,Mandalay,134,Burma,#91896A,134,134,True
2254,Kengtung,134,Burma,#91896A,134,134,True
2255,Maingpan,134,Burma,#91896A,134,134,True
2256,Moulmein,134,Burma,#91896A,134,134,True
2257,Mengui,134,Burma,#91896A,134,134,True
2258,Bassein,134,Burma,#91896A,134,134,True
2259,Chittagong,134,Burma,#91896A,134,134,True
2260,Pyinmana,134,Burma,#91896A,134,134,True
2261,Lungnak,132,Tibet,#BEB88D,132,132,True
2262,Lashung,132,Tibet,#BEB88D,132,132,True
2263,Gomo,132,Tibet,#BEB88D,132,132,True
2264,Rudok,132,Tibet,#BEB88D,132,132,True
2265,Gartok,132,Tibet,#BEB88D,132,132,True
2266,Ladse Dzong,132,Tibet,#BEB88D,132,132,True
2267,Bhamo,134,Burma,#91896A,134,134,True
2268,Shazia,132,Tibet,#BEB88D,132,132,True
2269,Daurakpa,132,Tibet,#BEB88D,132,132,True
2270,Tradum,132,Tibet,#BEB88D,132,132,True
2271,Lhasa,132,Tibet,#BEB88D,132,132,True
2272,Chetang,132,Tibet,#BEB88D,132,132,True
2273,Dhirang Dzong,132,Tibet,#BEB88D,132,132,True
2274,Tsari,132,Tibet,#BEB88D,132,132,True
2275,Phondu,132,Tibet,#BEB88D,132,132,True
2276,Ed Dzong,132,Tibet,#BEB88D,132,132,True
2277,Darchoi,132,Tibet,#BEB88D,132,132,True
2278,Govo,132,Tibet,#BEB88D,132,132,True
2279,Shigatse,132,Tibet,#BEB88D,132,132,True
2280,Gyangtse,132,Tibet,#BEB88D,132,132,True
2281,Lhari,132,Tibet,#BEB88D,132,132,True
2282,Chamchu,132,Tibet,#BEB88D,132,132,True
2283,Parka,132,Tibet,#BEB88D,132,132,True
2284,Nagron,132,Tibet,#BEB88D,132,132,True
2285,Selipuk,132,Tibet,#BEB88D,132,132,True
2286,Soping,138,Communist China,#CEC8A5,138,138,True
2287,Demchok,132,Tibet,#BEB88D,132,132,True
2288,Djiacham,132,Tibet,#BEB88D,132,132,True
2289,Namling,132,Tibet,#BEB88D,132,132,True
2290,Sibi,122,Pakistan,#735D2D,122,122,True
2291,Yunnanfu,136,Yunnan,#96746B,136,136,True
2292,Yuangchang,136,Yunnan,#96746B,136,136,True
2293,Chengkiang,136,Yunnan,#96746B,136,136,True
2294,Tungchwan,136,Yunnan,#96746B,136,136,True
2295,Pu'er,136,Yunnan,#96746B,136,136,True
2296,Sinhing,136,Yunnan,#96746B,136,136,True
2297,Lungling,136,Yunnan,#96746B,136,136,True
2298,Kweiyang,139,South China,#D3B374,139,139,True
2299,Puanting,139,South China,#D3B374,139,139,True
2300,Nanning,139,South China,#D3B374,139,139,True
2301,Canton,139,South China,#D3B374,139,139,True
2302,Guilin,139,South China,#D3B374,139,139,True
2303,Ziyuan,139,South China,#D3B374,139,139,True
2304,Tsunyi,139,South China,#D3B374,139,139,True
2305,Tuyun,139,South China,#D3B374,139,139,True
2306,Szenan,139,South China,#D3B374,139,139,True
2307,Liping,139,South China,#D3B374,139,139,True
2308,Shiuchow,139,South China,#D3B374,139,139,True
2309,Chaochow,139,South China,#D3B374,139,139,True
2310,Linping,139,South China,#D3B374,139,139,True
2311,Bayard,139,South China,#D3B374,139,139,True
2312,Tunghing,139,South China,#D3B374,139,139,True
2313,Taiping,139,South China,#D3B374,139,139,True
2314,Chenan,139,South China,#D3B374,139,139,True
2315,Szecheng,139,South China,#D3B374,139,139,True
2316,Pinglo,139,South China,#D3B374,139,139,True
2317,Chaoking,139,South China,#D3B374,139,139,True
2318,Sunyi,139,South China,#D3B374,139,139,True
2319,Liuzhou,139,South China,#D3B374,139,139,True
2320,Guixian,139,South China,#D3B374,139,139,True
2321,Shanghai,137,Nationalist China,#8F9D78,137,137,True
2322,Wuchow,139,South China,#D3B374,139,139,True
2323,Nanking,137,Nationalist China,#8F9D78,137,137,True
2324,Teian,137,Nationalist China,#8F9D78,137,137,True
2325,Ichang,137,Nationalist China,#8F9D78,137,137,True
2326,Tungjen,137,Nationalist China,#8F9D78,137,137,True
2327,Tsingchow,137,Nationalist China,#8F9D78,137,137,True
2328,Wuhan,137,Nationalist China,#8F9D78,137,137,True
2329,Changsha,137,Nationalist China,#8F9D78,137,137,True
2330,Nanchang,137,Nationalist China,#8F9D78,137,137,True
2331,Kanchow,137,Nationalist China,#8F9D78,137,137,True
2332,Foochow,137,Nationalist China,#8F9D78,137,137,True
2333,Hangchow,137,Nationalist China,#8F9D78,137,137,True
2334,Wenchow,137,Nationalist China,#8F9D78,137,137,True
2335,Linchwan,137,Nationalist China,#8F9D78,137,137,True
2336,Anqing,137,Nationalist China,#8F9D78,137,137,True
2337,Kingchow,137,Nationalist China,#8F9D78,137,137,True
2338,Supu,137,Nationalist China,#8F9D78,137,137,True
2339,Yuanchow,137,Nationalist China,#8F9D78,137,137,True
2340,Hanyang,137,Nationalist China,#8F9D78,137,137,True
2341,Tingchow,137,Nationalist China,#8F9D78,137,137,True
2342,Yungchow,137,Nationalist China,#8F9D78,137,137,True
2343,Wukang,137,Nationalist China,#8F9D78,137,137,True
2344,Siangtan,137,Nationalist China,#8F9D78,137,137,True
2345,Hengchow,137,Nationalist China,#8F9D78,137,137,True
2346,Kian,137,Nationalist China,#8F9D78,137,137,True
2347,Kienning,137,Nationalist China,#8F9D78,137,137,True
2348,Chuanchow,137,Nationalist China,#8F9D78,137,137,True
2349,Kyaukse,134,Burma,#91896A,134,134,True
2350,Yeu,134,Burma,#91896A,134,134,True
2351,Kohima,134,Burma,#91896A,134,134,True
2352,Katha,134,Burma,#91896A,134,134,True
2353,Myitkyina,134,Burma,#91896A,134,134,True
2354,Mogaung,134,Burma,#91896A,134,134,True
2355,Paletwa,134,Burma,#91896A,134,134,True
2356,Sandoway,134,Burma,#91896A,134,134,True
2357,Pegu,134,Burma,#91896A,134,134,True
2358,Yamethin,134,Burma,#91896A,134,134,True
2359,Pakokku,134,Burma,#91896A,134,134,True
2360,Mong Kung,134,Burma,#91896A,134,134,True
2361,Bangkok,133,Siam,#D5AD46,133,133,True
2362,Kiang Mai,133,Siam,#D5AD46,133,133,True
2363,Sa Kaeo,133,Siam,#D5AD46,133,133,True
2364,Kalasin,133,Siam,#D5AD46,133,133,True
2365,Surin,133,Siam,#D5AD46,133,133,True
2366,Sukhothai,133,Siam,#D5AD46,133,133,True
2367,Phang Nga,133,Siam,#D5AD46,133,133,True
2368,Singora,133,Siam,#D5AD46,133,133,True
2369,Ranong,133,Siam,#D5AD46,133,133,True
2370,Kanburi,133,Siam,#D5AD46,133,133,True
2371,Pnom Penh,135,Indochina,#90AE77,135,135,True
2372,Saigon,135,Indochina,#90AE77,135,135,True
2373,Luang Prabang,135,Indochina,#90AE77,135,135,True
2374,Hanoi,135,Indochina,#90AE77,135,135,True
2375,Hue,135,Indochina,#90AE77,135,135,True
2376,Kampot,135,Indochina,#90AE77,135,135,True
2377,Odong,135,Indochina,#90AE77,135,135,True
2378,Battambang,135,Indochina,#90AE77,135,135,True
2379,Bak Lieu,135,Indochina,#90AE77,135,135,True
2380,Binh Thuan,135,Indochina,#90AE77,135,135,True
2381,Phu-yen,135,Indochina,#90AE77,135,135,True
2382,Prey Veng,135,Indochina,#90AE77,135,135,True
2383,Pak-Lai,135,Indochina,#90AE77,135,135,True
2384,Kao Bang,135,Indochina,#90AE77,135,135,True
2385,Lao-Kai,135,Indochina,#90AE77,135,135,True
2386,Muang Xay,135,Indochina,#90AE77,135,135,True
2387,Yen-bai,135,Indochina,#90AE77,135,135,True
2388,Haiphong,135,Indochina,#90AE77,135,135,True
2389,Vinh,135,Indochina,#90AE77,135,135,True
2390,Banlao,135,Indochina,#90AE77,135,135,True
2391,Đong Hoi,135,Indochina,#90AE77,135,135,True
2392,Tourane,135,Indochina,#90AE77,135,135,True
2393,Meluprey,135,Indochina,#90AE77,135,135,True
2394,Nong Hoi,135,Indochina,#90AE77,135,135,True
2395,Kratié,135,Indochina,#90AE77,135,135,True
2396,Beijing,138,Communist China,#CEC8A5,138,138,True
2397,Tianjin,138,Communist China,#CEC8A5,138,138,True
2398,Jinan,138,Communist China,#CEC8A5,138,138,True
2399,Rizhao,138,Communist China,#CEC8A5,138,138,True
2400,Tsingtao,138,Communist China,#CEC8A5,138,138,True
2401,Weifang,138,Communist China,#CEC8A5,138,138,True
2402,Mangan,147,Mengjiang,#E7D262,147,147,True
2403,Kolan,138,Communist China,#CEC8A5,138,138,True
2404,Fuping,138,Communist China,#CEC8A5,138,138,True
2405,Qingyang,138,Communist China,#CEC8A5,138,138,True
2406,Taiyuan,138,Communist China,#CEC8A5,138,138,True
2407,Shijiazhuang,138,Communist China,#CEC8A5,138,138,True
2408,Yangquan,138,Communist China,#CEC8A5,138,138,True
2409,Boading,138,Communist China,#CEC8A5,138,138,True
2410,Zhengzhou,138,Communist China,#CEC8A5,138,138,True
2411,Jining,138,Communist China,#CEC8A5,138,138,True
2412,Yancheng,138,Communist China,#CEC8A5,138,138,True
2413,Xuzhou,138,Communist China,#CEC8A5,138,138,True
2414,Linyi,138,Communist China,#CEC8A5,138,138,True
2415,Bengbu,138,Communist China,#CEC8A5,138,138,True
2416,Nanyang,138,Communist China,#CEC8A5,138,138,True
2417,Zhumadian,138,Communist China,#CEC8A5,138,138,True
2418,Yungcheng,138,Communist China,#CEC8A5,138,138,True
2419,Lüliang,138,Communist China,#CEC8A5,138,138,True
2420,Ulaanbaatar,130,Mongolia,#9C8850,130,130,True
2421,Altai,130,Mongolia,#9C8850,130,130,True
2422,Bor-Undur,130,Mongolia,#9C8850,130,130,True
2423,Choir,130,Mongolia,#9C8850,130,130,True
2424,Sainshand,130,Mongolia,#9C8850,130,130,True
2425,Matad,130,Mongolia,#9C8850,130,130,True
2426,Baruun-Urt,130,Mongolia,#9C8850,130,130,True
2427,Baganuur,130,Mongolia,#9C8850,130,130,True
2428,Choibalsan,130,Mongolia,#9C8850,130,130,True
2429,Uniket,147,Mengjiang,#E7D262,147,147,True
2430,Sharga,130,Mongolia,#9C8850,130,130,True
2431,Delger,130,Mongolia,#9C8850,130,130,True
2432,Erdene,130,Mongolia,#9C8850,130,130,True
2433,Khatansuudal,130,Mongolia,#9C8850,130,130,True
2434,Murun,130,Mongolia,#9C8850,130,130,True
2435,Turuun,130,Mongolia,#9C8850,130,130,True
2436,Ulaangom,130,Mongolia,#9C8850,130,130,True
2437,Ulgii,130,Mongolia,#9C8850,130,130,True
2438,Terper Tugrug,130,Mongolia,#9C8850,130,130,True
2439,Bayankhongor,130,Mongolia,#9C8850,130,130,True
2440,Bulgan,130,Mongolia,#9C8850,130,130,True
2441,Gurvansaikhan,130,Mongolia,#9C8850,130,130,True
2442,Bulan,130,Mongolia,#9C8850,130,130,True
2443,Bayan-Ovoo,130,Mongolia,#9C8850,130,130,True
2444,Mandal-Ovoo,130,Mongolia,#9C8850,130,130,True
2445,Lun,130,Mongolia,#9C8850,130,130,True
2446,Bugat,130,Mongolia,#9C8850,130,130,True
2447,Durvuljin,130,Mongolia,#9C8850,130,130,True
2448,Kingpeng,140,Mukden,#59797C,140,140,True
2449,Urumchi,150,Xinjiang,#BB5444,150,150,True
2450,Bulun Tokhoi,150,Xinjiang,#BB5444,150,150,True
2451,Ningyuan,150,Xinjiang,#BB5444,150,150,True
2452,Aqsu,150,Xinjiang,#BB5444,150,150,True
2453,Kashgar,150,Xinjiang,#BB5444,150,150,True
2454,Niya,150,Xinjiang,#BB5444,150,150,True
2455,Kushui,150,Xinjiang,#BB5444,150,150,True
2456,Chochiang,150,Xinjiang,#BB5444,150,150,True
2457,Hotien,150,Xinjiang,#BB5444,150,150,True
