province_id,province_name,component_count,min_x_raw,min_y_raw,max_x_raw,max_y_raw,min_x,min_y,max_x,max_y
330,Miskolc,1,113440,32416,115488,33584,7090.0,2026.0,7218.0,2099.0
331,Vác,1,112211,32864,114048,34645,7013.1875,2054.0,7128.0,2165.3125
332,Györ,1,110845,33234,112519,34480,6927.8125,2077.125,7032.4375,2155.0
333,Pécs,1,111376,34048,113232,35568,6961.0,2128.0,7077.0,2223.0
334,Keszthely,1,110288,33552,111872,35200,6893.0,2097.0,6992.0,2200.0
335,Debrecen,1,113792,33376,115872,34640,7112.0,2086.0,7242.0,2165.0
336,Gyula,1,112920,34208,115072,35632,7057.5,2138.0,7192.0,2227.0
337,Timisoara,1,114624,34800,115344,35312,7164.0,2175.0,7209.0,2207.0
338,Bucharest,1,117824,35520,118641,36244,7364.0,2220.0,7415.0625,2265.25
339,Iași,1,119072,32640,119776,33200,7442.0,2040.0,7486.0,2075.0
340,Constanța,1,118142,34700,119863,36882,7383.875,2168.75,7491.4375,2305.125
341,Tulcea,1,119344,34118,120208,34916,7459.0,2132.375,7513.0,2182.25
342,Chișinău,1,119488,32000,121175,34230,7468.0,2000.0,7573.4375,2139.375
343,Botoșani,1,118112,31616,119744,32688,7382.0,1976.0,7484.0,2043.0
344,Deva,1,115040,34400,116896,35744,7190.0,2150.0,7306.0,2234.0
345,Pitești,1,116336,34592,118080,36032,7271.0,2162.0,7380.0,2252.0
346,Reșița,1,114448,35232,116000,36503,7153.0,2202.0,7250.0,2281.4375
347,Craiova,1,115426,35584,118307,36948,7214.125,2224.0,7394.1875,2309.25
348,Satu Mare,1,115280,32624,117328,33664,7205.0,2039.0,7333.0,2104.0
349,Zalău,1,115616,33504,117456,34784,7226.0,2094.0,7341.0,2174.0
350,Ploiești,1,117312,34112,119577,35668,7332.0,2132.0,7473.5625,2229.25
351,Bacău,1,118096,32496,119824,34400,7381.0,2031.0,7489.0,2150.0
352,Suceava,1,117104,31616,118432,33536,7319.0,1976.0,7402.0,2096.0
353,Târgu-Mureș,1,116912,33280,118304,34480,7307.0,2080.0,7394.0,2155.0
354,Zagreb,1,110032,35888,110688,36512,6877.0,2243.0,6918.0,2282.0
355,Dubrovnik,1,112097,39280,112832,40019,7006.0625,2455.0,7052.0,2501.1875
356,Seattle,1,20938,24535,21776,25408,1308.625,1533.4375,1361.0,1588.0
357,Sarajevo,1,111760,37840,112352,38384,6985.0,2365.0,7022.0,2399.0
358,Belgrad,1,112832,36185,113639,36800,7052.0,2261.5625,7102.4375,2300.0
359,Mostar,1,111150,38256,112928,39721,6946.875,2391.0,7058.0,2482.5625
360,Tuzla,1,111856,36672,113040,38064,6991.0,2292.0,7065.0,2379.0
361,Zenica,1,110240,37072,111968,38432,6890.0,2317.0,6998.0,2402.0
362,Banja Luka,1,109776,36192,111632,37552,6861.0,2262.0,6977.0,2347.0
363,Šibenik,1,109710,37616,111568,39105,6856.875,2351.0,6973.0,2444.0625
364,Novi Sad,1,112783,35024,114064,36384,7048.9375,2189.0,7129.0,2274.0
365,Vršac,1,113472,35120,115343,37631,7092.0,2195.0,7208.9375,2351.9375
366,Šabac,1,111776,35218,112976,36928,6986.0,2201.125,7061.0,2308.0
367,Slavonski Brod,1,110544,35456,111952,37200,6909.0,2216.0,6997.0,2325.0
368,Maribor,1,109136,34576,111648,36320,6821.0,2161.0,6978.0,2270.0
369,Ljubljana,1,108320,35008,109776,36400,6770.0,2188.0,6861.0,2275.0
370,Rijeka,1,108480,36128,110048,37298,6780.0,2258.0,6878.0,2331.125
371,Zadar,1,109465,37166,110304,37990,6841.5625,2322.875,6894.0,2374.375
372,Negotin,1,114920,36352,116659,37968,7182.5,2272.0,7291.1875,2373.0
373,Kragujevac,1,112864,36479,114939,37920,7054.0,2279.9375,7183.6875,2370.0
374,Niš,1,113952,37482,116240,39120,7122.0,2342.625,7265.0,2445.0
375,Skopje,1,113888,38704,116192,40432,7118.0,2419.0,7262.0,2527.0
376,Pristina,1,113056,37760,114368,39360,7066.0,2360.0,7148.0,2460.0
377,Podgorica,1,112629,38656,114032,40436,7039.3125,2416.0,7127.0,2527.25
378,Užice,1,112272,37488,113744,38832,7017.0,2343.0,7109.0,2427.0
379,Sofia,1,116144,38096,116784,38576,7259.0,2381.0,7299.0,2411.0
380,Vratsa,1,116032,36813,117530,38432,7252.0,2300.8125,7345.625,2402.0
381,Gorna Dzhumaya,1,116064,38352,117360,40320,7254.0,2397.0,7335.0,2520.0
382,Plovdiv,1,116992,38368,118560,39984,7312.0,2398.0,7410.0,2499.0
383,Pleven,1,117232,36764,118560,38032,7327.0,2297.75,7410.0,2377.0
384,Tarnovo,1,117168,37504,118528,38848,7323.0,2344.0,7408.0,2428.0
385,Varna,1,118288,36348,119322,38128,7393.0,2271.75,7457.625,2383.0
386,Burgas,1,118064,37968,119122,39328,7379.0,2373.0,7445.125,2458.0
387,Thessaloniki,1,115664,41024,116176,41604,7229.0,2564.0,7261.0,2600.25
388,Athens,1,116616,43444,117293,44185,7288.5,2715.25,7330.8125,2761.5625
389,Trikala,1,114896,42240,115344,42640,7181.0,2640.0,7209.0,2665.0
390,Sparti,1,115824,44560,116224,45162,7239.0,2785.0,7264.0,2822.625
391,Ioannina,1,113924,41552,114992,42712,7120.25,2597.0,7187.0,2669.5
392,Xanthi,1,116848,39520,118224,40953,7303.0,2470.0,7389.0,2559.5625
393,Kalamaria,1,115873,41133,116978,42034,7242.0625,2570.8125,7311.125,2627.125
394,Serres,1,115920,39984,117035,41254,7245.0,2499.0,7314.6875,2578.375
395,Edessa,1,115200,40288,116112,41216,7200.0,2518.0,7257.0,2576.0
396,Kastoria,1,114256,40288,115568,41408,7141.0,2518.0,7223.0,2588.0
397,Grevena,1,114688,41152,115851,41984,7168.0,2572.0,7240.6875,2624.0
398,Kalabaka,1,114704,41968,115440,42448,7169.0,2623.0,7215.0,2653.0
399,Arta,1,114220,42400,115104,43234,7138.75,2650.0,7194.0,2702.125
400,Corfu,1,113602,42431,114339,43161,7100.125,2651.9375,7146.1875,2697.5625
401,Larissa,1,115248,41608,115910,42640,7203.0,2600.5,7244.375,2665.0
402,Volos,1,115616,41938,116502,42878,7226.0,2621.125,7281.375,2679.875
403,Karditsa,1,114927,42544,115808,43238,7182.9375,2659.0,7238.0,2702.375
404,Lamia,1,115488,42725,116252,43737,7218.0,2670.3125,7265.75,2733.5625
405,Patras,2,114746,43643,116436,45232,7171.625,2727.6875,7277.25,2827.0
406,Githio,2,116000,43897,116937,45684,7250.0,2743.5625,7308.5625,2855.25
407,Agrinio,2,114453,43102,115730,44191,7153.3125,2693.875,7233.125,2761.9375
408,Thiva,2,115825,42800,117539,44030,7239.0625,2675.0,7346.1875,2751.875
409,Heraklion,1,117209,46402,119786,47294,7325.5625,2900.125,7486.625,2955.875
410,Rhodes,2,119348,43924,120403,45066,7459.25,2745.25,7525.1875,2816.625
411,Ankara,1,123152,39936,123760,40544,7697.0,2496.0,7735.0,2534.0
412,Istanbul,1,119392,39432,120204,40111,7462.0,2464.5,7512.75,2506.9375
413,Adana,1,123728,42016,125712,44108,7733.0,2626.0,7857.0,2756.75
414,Izmir,1,118588,42384,119536,43113,7411.75,2649.0,7471.0,2694.5625
415,Kars,1,126830,36864,130416,38896,7926.875,2304.0,8151.0,2431.0
416,Van,1,128832,38384,131264,40656,8052.0,2399.0,8204.0,2541.0
417,Siirt,1,127056,39440,129296,41600,7941.0,2465.0,8081.0,2600.0
418,Erzurum,1,125788,37591,129024,39728,7861.75,2349.4375,8064.0,2483.0
419,Ordu,1,124083,37604,126528,39312,7755.1875,2350.25,7908.0,2457.0
420,Çorum,1,123136,38736,125376,40512,7696.0,2421.0,7836.0,2532.0
421,Bafra,1,122189,37882,124592,39424,7636.8125,2367.625,7787.0,2464.0
422,Bolu,1,121125,38429,123584,40832,7570.3125,2401.8125,7724.0,2552.0
423,Eskişehir,1,121280,40576,122080,41392,7580.0,2536.0,7630.0,2587.0
424,Bursa,1,119496,39622,121760,41440,7468.5,2476.375,7610.0,2590.0
425,Malatya,1,125024,38864,127584,40496,7814.0,2429.0,7974.0,2531.0
426,Balıkesir,1,118244,40664,120224,42782,7390.25,2541.5,7514.0,2673.875
427,Aydın,1,118852,42400,120928,44356,7428.25,2650.0,7558.0,2772.25
428,Antalya,1,120571,42160,122093,44352,7535.6875,2635.0,7630.8125,2772.0
429,Mardin,1,125696,40144,127824,42160,7856.0,2509.0,7989.0,2635.0
430,Konya,1,121264,40672,123456,43056,7579.0,2542.0,7716.0,2691.0
431,Kütahya,1,119856,41024,121840,42768,7491.0,2564.0,7615.0,2673.0
432,Mersin,1,124144,42816,124828,43335,7759.0,2676.0,7801.75,2708.4375
433,Karaman,1,121888,42240,124529,43987,7618.0,2640.0,7783.0625,2749.1875
434,Kırşehir,1,122560,40064,125728,41616,7660.0,2504.0,7858.0,2601.0
435,Aksaray,1,123312,40928,125120,42400,7707.0,2558.0,7820.0,2650.0
436,Gaziantep,1,125008,40736,126640,42752,7813.0,2546.0,7915.0,2672.0
437,Çorlu,1,117968,38978,119654,41590,7373.0,2436.125,7478.375,2599.375
438,Portland,1,20048,26016,20816,26656,1253.0,1626.0,1301.0,1666.0
439,Spokane,1,24144,24174,25024,24960,1509.0,1510.875,1564.0,1560.0
440,Boise,1,25360,28912,26240,29616,1585.0,1807.0,1640.0,1851.0
441,Nampa,1,24448,29168,26560,31168,1528.0,1823.0,1660.0,1948.0
442,Idaho Falls,1,28160,27936,29920,29840,1760.0,1746.0,1870.0,1865.0
443,Pocatello,1,28192,29616,29904,31168,1762.0,1851.0,1869.0,1948.0
444,Burley,1,26256,29904,28432,31168,1641.0,1869.0,1777.0,1948.0
445,Carey,1,26096,28592,28592,30128,1631.0,1787.0,1787.0,1883.0
446,Stanley,1,25888,25872,28240,28816,1618.0,1617.0,1765.0,1801.0
447,Baker City,1,23824,26832,26592,29232,1489.0,1677.0,1662.0,1827.0
448,Bend,1,20960,26978,24000,30432,1310.0,1686.125,1500.0,1902.0
449,Eugene,1,19182,27627,22256,31218,1198.875,1726.6875,1391.0,1951.125
450,Medford,1,20320,30320,21184,31152,1270.0,1895.0,1324.0,1947.0
451,Salem (OR),1,19513,26112,22519,27973,1219.5625,1632.0,1407.4375,1748.3125
452,Tacoma,1,18969,23688,21600,26711,1185.5625,1480.5,1350.0,1669.4375
453,Burns,1,22928,28672,25216,30512,1433.0,1792.0,1576.0,1907.0
454,Klamath Falls,1,21104,29328,24496,31168,1319.0,1833.0,1531.0,1948.0
455,Yakima,1,21424,24448,23816,27282,1339.0,1528.0,1488.5,1705.125
456,Everett,1,20322,23095,23296,24864,1270.125,1443.4375,1456.0,1554.0
457,Lewiston,1,24480,25088,26896,27360,1530.0,1568.0,1681.0,1710.0
458,Kennewick,1,23245,24782,24768,27536,1452.8125,1548.875,1548.0,1721.0
459,Coeur d'Alene,1,24217,23118,26368,25552,1513.5625,1444.875,1648.0,1597.0
460,Omak,1,22640,23119,24542,25190,1415.0,1444.9375,1533.875,1574.375
461,Vancouver,1,19931,22512,20816,23158,1245.6875,1407.0,1301.0,1447.375
462,Bismarck,1,37952,25264,38912,26160,2372.0,1579.0,2432.0,1635.0
463,Sioux Falls,1,40864,28752,41952,29600,2554.0,1797.0,2622.0,1850.0
464,Minneapolis,1,43888,27120,44612,27968,2743.0,1695.0,2788.25,1748.0
465,Fargo,1,40944,25184,41760,25760,2559.0,1574.0,2610.0,1610.0
466,Rochester (MN),1,43008,27348,45834,29457,2688.0,1709.25,2864.625,1841.0625
467,Mankato,1,41296,27360,43312,29376,2581.0,1710.0,2707.0,1836.0
468,St. Cloud,1,41504,25450,44265,27984,2594.0,1590.625,2766.5625,1749.0
469,Duluth,1,43710,24096,47190,27234,2731.875,1506.0,2949.375,1702.125
470,Bemidji,1,42259,23344,45776,25629,2641.1875,1459.0,2861.0,1601.8125
471,Alexandria (MN),1,40816,25232,42880,27552,2551.0,1577.0,2680.0,1722.0
472,Grand Forks,1,40288,22720,43312,25548,2518.0,1420.0,2707.0,1596.75
473,Rugby,1,37808,23184,40816,25488,2363.0,1449.0,2551.0,1593.0
474,Williston,1,35536,23184,38864,25072,2221.0,1449.0,2429.0,1567.0
475,Dickinson,1,35536,24656,38128,26576,2221.0,1541.0,2383.0,1661.0
476,Jamestown (ND),1,38592,25168,41184,27312,2412.0,1573.0,2574.0,1707.0
477,Ipswich (SD),1,39744,26992,40896,28032,2484.0,1687.0,2556.0,1752.0
478,Mobridge,1,37760,25936,40144,27920,2360.0,1621.0,2509.0,1745.0
479,Mitchell,1,39328,27376,41520,30464,2458.0,1711.0,2595.0,1904.0
480,Murdo,1,37280,27392,39984,30064,2330.0,1712.0,2499.0,1879.0
481,Redig,1,35536,26416,37856,28336,2221.0,1651.0,2366.0,1771.0
482,Rapid City,1,35536,28000,37904,30064,2221.0,1750.0,2369.0,1879.0
483,Las Vegas,1,26560,36464,27510,37377,1660.0,2279.0,1719.375,2336.0625
484,Los Angeles,1,23703,38544,24640,39302,1481.4375,2409.0,1540.0,2456.375
485,San Francisco,1,20571,35506,21392,36505,1285.6875,2219.125,1337.0,2281.5625
486,Sacramento,1,20849,34176,23424,36080,1303.0625,2136.0,1464.0,2255.0
487,San Diego,1,24919,39664,25568,40424,1557.4375,2479.0,1598.0,2526.5
488,Anaheim,1,24256,37648,26128,39909,1516.0,2353.0,1633.0,2494.3125
489,Bakersfield,1,22124,37536,24304,38961,1382.75,2346.0,1519.0,2435.0625
490,El Centro,1,24972,39328,27258,40718,1560.75,2458.0,1703.625,2544.875
491,Palm Springs,1,25552,38164,27475,39637,1597.0,2385.25,1717.1875,2477.3125
492,Henderson,1,24560,36560,27180,38592,1535.0,2285.0,1698.75,2412.0
493,Crystal Springs,1,25520,34192,27616,36912,1595.0,2137.0,1726.0,2307.0
494,Ely,1,25904,32400,27616,34496,1619.0,2025.0,1726.0,2156.0
495,Elko,1,24960,31168,27616,32832,1560.0,1948.0,1726.0,2052.0
496,Battle Mountain,1,22048,31168,25552,33584,1378.0,1948.0,1597.0,2099.0
497,Reno,1,22896,33376,23952,34384,1431.0,2086.0,1497.0,2149.0
498,Eureka,1,19241,31084,20960,33411,1202.5625,1942.75,1310.0,2088.1875
499,Salinas,1,21125,36080,22960,37535,1320.3125,2255.0,1435.0,2345.9375
500,Redding,1,20704,31152,23152,33280,1294.0,1947.0,1447.0,2080.0
501,Santa Rosa (CA),1,19616,33152,21184,35625,1226.0,2072.0,1324.0,2226.5625
502,Chico,1,20544,32864,23120,34336,1284.0,2054.0,1445.0,2146.0
503,Merced,1,21536,34848,23504,36608,1346.0,2178.0,1469.0,2288.0
504,Fresno,1,21787,36528,23936,37990,1361.6875,2283.0,1496.0,2374.375
505,Tonopah,1,24448,35168,25776,36816,1528.0,2198.0,1611.0,2301.0
506,Austin (NV),1,23792,32720,26288,35568,1487.0,2045.0,1643.0,2223.0
507,Olancha,1,23872,36496,25344,38272,1492.0,2281.0,1584.0,2392.0
508,Bishop,1,22960,34224,24832,36992,1435.0,2139.0,1552.0,2312.0
509,Salt Lake City,1,28992,31888,29840,32624,1812.0,1993.0,1865.0,2039.0
510,Denver,1,34320,32960,34960,33568,2145.0,2060.0,2185.0,2098.0
511,Cheyenne,1,34272,31280,35104,31904,2142.0,1955.0,2194.0,1994.0
512,Ogden,1,27616,31168,30576,32752,1726.0,1948.0,1911.0,2047.0
513,Provo,1,27616,32176,29952,33648,1726.0,2011.0,1872.0,2103.0
514,Cedar City,1,27616,35088,29458,36426,1726.0,2193.0,1841.125,2276.625
515,Richfield,1,28912,33280,31200,35248,1807.0,2080.0,1950.0,2203.0
516,Delta,1,27616,33488,29216,35360,1726.0,2093.0,1826.0,2210.0
517,Vernal,1,29648,31328,32472,33888,1853.0,1958.0,2029.5,2118.0
518,Fort Collins,1,33072,31040,35536,32976,2067.0,1940.0,2221.0,2061.0
519,Casper,1,32912,28960,35536,31520,2057.0,1810.0,2221.0,1970.0
520,Gilette,1,33712,27776,35536,29792,2107.0,1736.0,2221.0,1862.0
521,Sheridan,1,31824,27776,33984,29584,1989.0,1736.0,2124.0,1849.0
522,Jackson (WY),1,29904,27792,32080,30016,1869.0,1737.0,2005.0,1876.0
523,Afton,1,29888,29632,31968,31552,1868.0,1852.0,1998.0,1972.0
524,Riverton,1,31360,29232,33904,31839,1960.0,1827.0,2119.0,1989.9375
525,Glenwood Springs,1,31536,31459,34656,33984,1971.0,1966.1875,2166.0,2124.0
526,Sterling,1,34864,32288,37296,34432,2179.0,2018.0,2331.0,2152.0
527,Colorado Springs,1,34016,33328,35872,35104,2126.0,2083.0,2242.0,2194.0
528,Pueblo,1,33645,34992,35888,36427,2102.8125,2187.0,2243.0,2276.6875
529,Durango (CO),1,31520,34420,34025,36418,1970.0,2151.25,2126.5625,2276.125
530,Blanding,1,29187,34453,31664,36427,1824.1875,2153.3125,1979.0,2276.6875
531,Grand Junction,1,30931,33780,31936,34640,1933.1875,2111.25,1996.0,2165.0
532,Kingsport,1,51264,36096,53376,37872,3204.0,2256.0,3336.0,2367.0
533,Pritchett,1,35472,34000,37296,36368,2217.0,2125.0,2331.0,2273.0
534,Aspen,1,31757,33552,34416,35215,1984.8125,2097.0,2151.0,2200.9375
535,Scottsbluff,1,35536,30800,38176,32288,2221.0,1925.0,2386.0,2018.0
536,Chadron,1,35536,30064,37760,31376,2221.0,1879.0,2360.0,1961.0
537,Valentine,1,37616,30032,40192,31552,2351.0,1877.0,2512.0,1972.0
538,Omaha,1,41568,31312,42208,31904,2598.0,1957.0,2638.0,1994.0
539,Lincoln,1,40560,31616,42400,32880,2535.0,1976.0,2650.0,2055.0
540,Wichita,1,40208,35088,40816,35616,2513.0,2193.0,2551.0,2226.0
541,Davenport,1,45920,31248,46546,31810,2870.0,1953.0,2909.125,1988.125
542,Des Moines,1,43056,30384,45344,31728,2691.0,1899.0,2834.0,1983.0
543,Cedar Rapids,1,44864,29980,46613,31586,2804.0,1873.75,2913.3125,1974.125
544,Mason City,1,43264,29330,45919,30576,2704.0,1833.125,2869.9375,1911.0
545,Fort Dodge,1,41456,29376,44000,30688,2591.0,1836.0,2750.0,1918.0
546,Red Oak,1,41920,31520,44048,32624,2620.0,1970.0,2753.0,2039.0
547,Ottumwa,1,43744,31168,46159,32674,2734.0,1948.0,2884.9375,2042.125
548,Fremont,1,39952,30240,41856,31760,2497.0,1890.0,2616.0,1985.0
549,Avoca,1,41600,30288,43424,31680,2600.0,1893.0,2714.0,1980.0
550,Kearney,1,39536,31152,41296,33216,2471.0,1947.0,2581.0,2076.0
551,North Platte,1,38144,31488,38624,31984,2384.0,1968.0,2414.0,1999.0
552,Colby,1,37296,31920,39616,33808,2331.0,1995.0,2476.0,2113.0
553,Garden City,1,37296,33488,39840,35152,2331.0,2093.0,2490.0,2197.0
554,Hugoton,1,37296,34880,39664,36272,2331.0,2180.0,2479.0,2267.0
555,Hutchinson,1,38992,33536,41344,35376,2437.0,2096.0,2584.0,2211.0
556,Emporia,1,40944,33840,43072,35328,2559.0,2115.0,2692.0,2208.0
557,Wellington (KS),1,38944,35264,40880,36288,2434.0,2204.0,2555.0,2268.0
558,Parsons,1,40768,34864,43072,36304,2548.0,2179.0,2692.0,2269.0
559,Salina,1,39584,33008,40480,33680,2474.0,2063.0,2530.0,2105.0
560,Topeka,1,40384,32592,42912,34064,2524.0,2037.0,2682.0,2129.0
561,Milwaukee,1,48112,28844,48759,29744,3007.0,1802.75,3047.4375,1859.0
562,Chicago,1,48240,30673,48983,31408,3015.0,1917.0625,3061.4375,1963.0
563,Indianapolis,1,49728,33056,50352,33696,3108.0,2066.0,3147.0,2106.0
564,Cleveland,1,52652,31418,53408,32096,3290.75,1963.625,3338.0,2006.0
565,Detroit,1,50832,28570,53010,30937,3177.0,1785.625,3313.125,1933.5625
566,Traverse City,1,49334,26537,52339,29296,3083.375,1658.5625,3271.1875,1831.0
567,Grand Rapids (MI),1,49483,28980,51728,30992,3092.6875,1811.25,3233.0,1937.0
568,Toledo (IL),1,51168,30272,52880,32624,3198.0,1892.0,3305.0,2039.0
569,South Bend,1,48784,30613,51280,32144,3049.0,1913.3125,3205.0,2009.0
570,Fort Wayne,1,49952,31456,51648,33312,3122.0,1966.0,3228.0,2082.0
571,Cincinnati,1,49968,33024,51712,34944,3123.0,2064.0,3232.0,2184.0
572,Columbus (OH),1,51472,32560,52064,33136,3217.0,2035.0,3254.0,2071.0
573,Nashville,1,48704,36848,49216,37344,3044.0,2303.0,3076.0,2334.0
574,Youngstown,1,53246,31100,54471,33872,3327.875,1943.75,3404.4375,2117.0
575,Zanesville,1,51968,31968,53680,34288,3248.0,1998.0,3355.0,2143.0
576,Lancaster,1,51248,33024,53296,34896,3203.0,2064.0,3331.0,2181.0
577,Bloomington,1,47888,33328,50384,35472,2993.0,2083.0,3149.0,2217.0
578,Madison,1,45468,28416,48272,30349,2841.75,1776.0,3017.0,1896.8125
579,Green Bay,1,47168,26304,49299,29024,2948.0,1644.0,3081.1875,1814.0
580,Eau Claire,1,44352,25297,46438,28992,2772.0,1581.0625,2902.375,1812.0
581,Wausau,1,45728,24640,48762,28784,2858.0,1540.0,3047.625,1799.0
582,Marquette,1,48048,25257,51456,27238,3003.0,1578.5625,3216.0,1702.375
583,St Louis,1,46256,34528,46688,35024,2891.0,2158.0,2918.0,2189.0
584,Lafayette (IN),1,48752,31872,50352,33696,3047.0,1992.0,3147.0,2106.0
585,Evansville,1,46691,33824,49408,36359,2918.1875,2114.0,3088.0,2272.4375
586,Kansas City,1,42976,34048,43536,34496,2686.0,2128.0,2721.0,2156.0
587,Champaign,1,47328,31072,48976,33952,2958.0,1942.0,3061.0,2122.0
588,Peoria,1,45429,30914,48272,32672,2839.3125,1932.125,3017.0,2042.0
589,Springfield (IL),1,45449,32352,47904,34641,2840.5625,2022.0,2994.0,2165.0625
590,Rockford,1,45790,29552,48728,31200,2861.875,1847.0,3045.5,1950.0
591,Memphis,1,46752,37615,47309,38230,2922.0,2350.9375,2956.8125,2389.375
592,Jackson (TN),1,46939,36960,49568,38293,2933.6875,2310.0,3098.0,2393.3125
593,Knoxville,1,49616,35664,51488,37344,3101.0,2229.0,3218.0,2334.0
594,Chattanooga,1,48912,36880,51680,38288,3057.0,2305.0,3230.0,2393.0
595,Bowling Green,1,47261,35424,49936,37143,2953.8125,2214.0,3121.0,2321.4375
596,Louisville,1,49136,34816,51312,36240,3071.0,2176.0,3207.0,2265.0
597,El Paso,1,31536,40080,33767,41392,1971.0,2505.0,2110.4375,2587.0
598,Prestonsburg,1,50512,34208,53008,36576,3157.0,2138.0,3313.0,2286.0
599,Maryville,1,42192,32608,44352,34160,2637.0,2038.0,2772.0,2135.0
600,Columbia,1,43456,32563,45706,34592,2716.0,2035.1875,2856.625,2162.0
601,Jefferson City,1,44320,33456,46630,35264,2770.0,2091.0,2914.375,2204.0
602,Farmington (MO),1,44800,34433,47213,36512,2800.0,2152.0625,2950.8125,2282.0
603,Springfield (MO),1,44192,35600,44976,36320,2762.0,2225.0,2811.0,2270.0
604,Fayetteville (AR),1,43072,35664,44576,37728,2692.0,2229.0,2786.0,2358.0
605,Conway,1,44112,37664,45520,38960,2757.0,2354.0,2845.0,2435.0
606,Jonesboro,1,45264,36041,47618,37824,2829.0,2252.5625,2976.125,2364.0
607,Little Rock,1,44928,37744,46905,39352,2808.0,2359.0,2931.5625,2459.5
608,Fort Smith,1,43184,37408,44272,38912,2699.0,2338.0,2767.0,2432.0
609,Crosset,1,44480,38912,46019,40220,2780.0,2432.0,2876.1875,2513.75
610,Harrison,1,44352,36112,46096,37952,2772.0,2257.0,2881.0,2372.0
611,Warrensburg,1,43072,34352,44944,35872,2692.0,2147.0,2809.0,2242.0
612,El Dorado,1,43232,38576,44928,40160,2702.0,2411.0,2808.0,2510.0
613,Richmond,1,56800,35600,57360,36112,3550.0,2225.0,3585.0,2257.0
614,Charleston (WV),1,52784,34112,54304,35824,3299.0,2132.0,3394.0,2239.0
615,Abingdon,1,52016,35712,54192,36784,3251.0,2232.0,3387.0,2299.0
616,Norfolk,1,57216,35504,58273,36906,3576.0,2219.0,3642.0625,2306.625
617,Charlottesville,1,55952,34080,57929,35728,3497.0,2130.0,3620.5625,2233.0
618,Parkersburg,1,53472,33504,55424,34608,3342.0,2094.0,3464.0,2163.0
619,Harrisonburg,1,55136,33600,56752,35056,3446.0,2100.0,3547.0,2191.0
620,Lynchburg,1,55648,35248,57408,36720,3478.0,2203.0,3588.0,2295.0
621,Blacksburg,1,53920,34496,55136,36048,3370.0,2156.0,3446.0,2253.0
622,Lexington (VA),1,54832,34496,56048,36080,3427.0,2156.0,3503.0,2255.0
623,Danville,1,54000,35888,55760,36720,3375.0,2243.0,3485.0,2295.0
624,Asheville,1,51344,37440,53456,38448,3209.0,2340.0,3341.0,2403.0
625,Charlotte,1,53408,37952,53968,38496,3338.0,2372.0,3373.0,2406.0
626,Charleston (SC),1,53328,39152,55761,41076,3333.0,2447.0,3485.0625,2567.25
627,Wilmington,1,55296,38416,57062,40012,3456.0,2401.0,3566.375,2500.75
628,Durham,1,55792,36720,58335,38030,3487.0,2295.0,3645.9375,2376.875
629,Greensboro,1,54304,36720,56112,37968,3394.0,2295.0,3507.0,2373.0
630,Hickory,1,52464,36720,54432,38128,3279.0,2295.0,3402.0,2383.0
631,Greenville (SC),1,52208,38240,54144,39904,3263.0,2390.0,3384.0,2494.0
632,Fayetteville (NC),1,55648,37776,57970,38879,3478.0,2361.0,3623.125,2429.9375
633,Florence (SC),1,53792,37792,55856,39312,3362.0,2362.0,3491.0,2457.0
634,Albuquerque,1,33264,38237,33984,39042,2079.0,2389.8125,2124.0,2440.125
635,Van Horn,1,33413,40557,36688,42989,2088.3125,2534.8125,2293.0,2686.8125
636,Del Rio,1,36318,41648,38448,44482,2269.875,2603.0,2403.0,2780.125
637,Mc Allen,1,37595,43792,39403,46276,2349.6875,2737.0,2462.6875,2892.25
638,Houston,1,42416,42912,43039,43635,2651.0,2682.0,2689.9375,2727.1875
639,Santa Fe,1,33329,36300,35264,38368,2083.0625,2268.75,2204.0,2398.0
